Brand,Series/Category,Notes,Stockcode,Description,Stock_Status,Sold As,Price_Group,RRP_Incl_GST,Special_Dealer_ex_GST,Dealer_ex_GST,Long Description,URL,Column1
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR IN-WALL LOUDSPEAKERS,,CONTROL128W,8IN 2 WAY IN WALL SPEAKER,SPECIAL ORDER ONLY,EA,RETAIL 50MU,1036,600.58,600.58,"Premium Quality In-Wall 2-Way Loudspeaker with 8"" Woofer.  Swivel Aimable Titanium Tweeter.  High-Slope Crossover Network, Paintable, 102 mm (4 in) Depth (For Wallboard Plus Stud).  90 dB Sensitivity, 60 Watts RMS (120W Program/240W Peak), 30 Hz to 20 kHz Frequency Response.",https://www.jpro.co.nz/product/jbl/8in-2-way-in-wall-speaker/CONTROL128W,$0.00
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR IN-WALL LOUDSPEAKERS,,CONTROL128WT,8IN 2 WAY IN WALL SPEAKER W/TR,SPECIAL ORDER ONLY,EA,RETAIL 50MU,1140,660.87,660.87,"Control 128W With Transformer for Use on a 70.7V or 100V Distributed Line. Selectable Taps at 50W, 25W, and 12W (Plus 6W at 70V Only).",https://www.jpro.co.nz/product/jbl/8in-2-way-in-wall-speaker-wtr/CONTROL128WT,$0.00
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR LANDSCAPE SPEAKERS,,CONTROL85M,5.25IN COAXIAL MUSHROOM LANDSCAPE SPEAKR,SPECIAL ORDER ONLY,EA,RETAIL 50MU,1067,618.55,618.55,"Two-Way 160W 5.25 inch (135mm) Full-range Coaxial Mushroom Landscape Speaker with 360 deg coverage.  IP-55 rated.  Included Accessories(2) wire nuts, (2) gland nuts, (1) right-angle screwdriver",https://www.jpro.co.nz/products/installed-audio/loudspeakers/525in-coaxial-mushroom-landscape-speakr/CONTROL85M/,$0.00
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR LANDSCAPE SPEAKERS,,CONTROL88M,8IN COAXIAL MUSHROOM LANDSCAPE SPEAKER,SPECIAL ORDER ONLY,EA,RETAIL 50MU,1601,928.12,928.12,"Two-Way 240W 8 inch (200mm) Full-range Coaxial Mushroom Landscape Speaker with 360 deg coverage.   IP-55 rated.  Included Accessories(2) wire nuts, (2) gland nuts, (1) right-angle screwdriver",https://www.jpro.co.nz/products/installed-audio/loudspeakers/8in-coaxial-mushroom-landscape-speaker/CONTROL88M/,$0.00
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR LANDSCAPE SPEAKERS,,CONTROL89MS,8IN MUSHROOM LANDSCAPE SUBWOOFER,SPECIAL ORDER ONLY,EA,RETAIL 50MU,1388,804.64,804.64,"8” Mushroom Landscape Subwoofer. Provides rich bass in lawn, garden and entrance areas of hotels, restuarants and other hospitality compleses. Features a tough polyetylene enclosure and fully sealed chamber for wiring protection.  IP56 rated. Includes: 2 x wire nuts, 2 x gland nuts and 1 x security screwdriver.",https://www.jpro.co.nz/products/installed-audio/loudspeakers/8in-mushroom-landscape-subwoofer/CONTROL89MS/,$0.00
JBL PROFESSIONAL,JBL-GSF GSB LANDSCAPE SERIES,,GSB12-GN,IN-GROUND LANDSCAPE 12IN SUBWOOFER GREEN,SPECIAL ORDER ONLY,EA,RETAIL 50MU,2669,1547.25,1547.25,"In-ground 12"" Landscape true subwoofer.  12"" (305 mm) polypropylene cone woofer, 30 Hz - 120 Hz, 450 Watts Cont. Pink Noise Power Handling (1800W peak) at 8 ohms, plus 200W multi-tap non-saturating transformer.  IP-66 rated (IP67 base), UL1480A.  Hunter green",https://www.jpro.co.nz/products/installed-audio/loudspeakers/inground-landscape-12in-subwoofer-green/GSB12-GN/,$0.00
JBL PROFESSIONAL,JBL-GSF GSB LANDSCAPE SERIES,,GSB12-TN,IN-GROUND LANDSCAPE 12IN SUBWOOFER TAN,SPECIAL ORDER ONLY,EA,RETAIL 50MU,2669,1547.25,1547.25,"In-ground 12"" Landscape true subwoofer.  12"" (305 mm) polypropylene cone woofer, 30 Hz - 120 Hz, 450 Watts Cont. Pink Noise Power Handling (1800W peak) at 8 ohms, plus 200W multi-tap non-saturating transformer.  IP-66 rated (IP67 base), UL1480A.  Tan",https://www.jpro.co.nz/products/installed-audio/loudspeakers/inground-landscape-12in-subwoofer-tan/GSB12-TN/,$0.00
JBL PROFESSIONAL,JBL-GSF GSB LANDSCAPE SERIES,,GSB8-GN,IN-GROUND 8IN LANDSCAPE SUBWOOFER GREEN,SPECIAL ORDER ONLY,EA,RETAIL 50MU,1708,990.14,990.14,"In-ground 8"" Landscape true subwoofer.  8"" (200 mm) polypropylene cone woofer, 35 Hz - 130 Hz, 250 Watts Cont. Pink Noise Power Handling (1000W peak) at 8 ohms, plus 100W multi-tap non-saturating transformer.  IP-66 rated (IP67 base), UL1480A.  Hunter green",https://www.jpro.co.nz/products/installed-audio/loudspeakers/inground-landscape-subwoofer-green/GSB8-GN/,$0.00
JBL PROFESSIONAL,JBL-GSF GSB LANDSCAPE SERIES,,GSB8-TN,IN-GROUND 8IN LANDSCAPE SUBWOOFER TAN,SPECIAL ORDER ONLY,EA,RETAIL 50MU,1708,990.14,990.14,"In-ground 8"" Landscape true subwoofer.  8"" (200 mm) polypropylene cone woofer, 35 Hz - 130 Hz, 250 Watts Cont. Pink Noise Power Handling (1000W peak) at 8 ohms, plus 100W multi-tap non-saturating transformer.  IP-66 rated (IP67 base), UL1480A.  Tan",https://www.jpro.co.nz/products/installed-audio/loudspeakers/inground-8in-landscape-subwoofer-tan/GSB8-TN/,$0.00
JBL PROFESSIONAL,JBL-GSF GSB LANDSCAPE SERIES,,GSF3-GN,3IN COMPACT OUTDOOR SPEAKER GREEN,SPECIAL ORDER ONLY,EA,RETAIL 50MU,714,413.91,413.91,Ground-Stake Landscape Loudspeaker.  Multi-tap 15W transformer is switchable for 8? direct operation or use in 70V/100V distributed systems. IP56 rated.  Pairs well with JBL GSB8 and GSB12 in-ground landscape subwoofers.  Green colour.  Includes: (1) Ground Stake Bracket; (1) L-Bracket,https://www.jpro.co.nz/products/installed-audio/loudspeakers/ground-stake-landscape-speakr-green/GSF3-GN/,$0.00
JBL PROFESSIONAL,JBL-GSF GSB LANDSCAPE SERIES,,GSF3-TN,3IN COMPACT OUTDOOR SPEAKER TAN,SPECIAL ORDER ONLY,EA,RETAIL 50MU,714,413.91,413.91,Ground-Stake Landscape Loudspeaker.  Multi-tap 15W transformer is switchable for 8? direct operation or use in 70V/100V distributed systems. IP56 rated.  Pairs well with JBL GSB8 and GSB12 in-ground landscape subwoofers. Tan colour.  Includes: (1) Ground Stake Bracket; (1) L-Bracket,https://www.jpro.co.nz/products/installed-audio/loudspeakers/ground-stake-landscape-speaker-tan/GSF3-TN/,$0.00
JBL PROFESSIONAL,JBL-GSF GSB LANDSCAPE SERIES,,GSF6-GN,6IN MID-SIZE OUTDOOR SPEAKER GREEN,SPECIAL ORDER ONLY,EA,RETAIL 50MU,960,556.52,556.52,"Compact aimable 6"" Coax Landscape Speaker polypropylene cone woofer & 1"" tweeter, 65 Hz - 20 kHz, 50 Watts Cont. Pink Noise Power Handling (200W peak) at 8 ohms, plus 30W multi-tap transformer.  IP-66 rated.  Hunter green.",https://www.jpro.co.nz/products/installed-audio/loudspeakers/6in-groundstake-landscape-speaker-green/GSF6-GN/,$0.00
JBL PROFESSIONAL,JBL-GSF GSB LANDSCAPE SERIES,,GSF6-TN,6IN MID-SIZE OUTDOOR SPEAKER TAN,SPECIAL ORDER ONLY,EA,RETAIL 50MU,960,556.52,556.52,"Compact aimable 6"" Coax Landscape Speaker polypropylene cone woofer & 1"" tweeter, 65 Hz - 20 kHz, 50 Watts Cont. Pink Noise Power Handling (200W peak) at 8 ohms, plus 30W multi-tap transformer.  IP-66 rated.  Tan.",https://www.jpro.co.nz/?s=GSF6-TN&type=product,$0.00
JBL PROFESSIONAL,JBL-COL SERIES COLUMN SPEAKERS,,COL600-BK,60CM DUAL IMP COLUMN SPEAKER BLACK,NORMAL,EA,RETAIL 50MU,1210,701.45,701.45,"61cm Column Speaker, two 5"" x 2¼"" LF (racktrack driver) &  1.0"" HF, 10° downward-tilt aim, 160° x 110° coverage, 80W cont pink-noise power handling (2 hr), 70 - 20k Hz frequency response, 20W transformer w 8? direct, 111 dB peak SPL, (2) L-brackets + swivel/tilt wall bracket. Black.",https://www.jpro.co.nz/products/installed-audio/loudspeakers/60cm-dual-imp-column-speaker-black/COL600-BK/,$0.00
JBL PROFESSIONAL,JBL-COL SERIES COLUMN SPEAKERS,,COL600-WH,60CM DUAL IMP COLUMN SPEAKER WHITE,NORMAL,EA,RETAIL 50MU,1210,701.45,701.45,"61cm Column Speaker, two 5"" x 2¼"" LF (racktrack driver) &  1.0"" HF, 10° downward-tilt aim, 160° x 110° coverage, 80W cont pink-noise power handling (2 hr), 70 - 20k Hz frequency response, 20W transformer w 8? direct, 111 dB peak SPL, (2) L-brackets + swivel/tilt wall bracket. White.",https://www.jpro.co.nz/products/installed-audio/loudspeakers/60cm-dual-imp-column-speaker-white/COL600-WH/,$0.00
JBL PROFESSIONAL,JBL-COL SERIES COLUMN SPEAKERS,,COL800-BK,80CM DUAL IMP COLUMN SPEAKER BLACK,NORMAL,EA,RETAIL 50MU,2010,1165.22,1165.22,"81cm Column Speaker, four 5"" x 2¼"" LF (racetrack driver) & two 0.8"" HF, 10° downward-tilt aim, 160° x 60° coverage, 150W cont pink-noise power handling (2 hr), 85 - 20k Hz frequency response, 60W transformer w 8? direct, 116 dB peak SPL, (2) L-brackets + swivel/tilt wall bracket. White.",https://www.jpro.co.nz/products/installed-audio/loudspeakers/80cm-dual-imp-column-speaker-black/COL800-BK/,$0.00
JBL PROFESSIONAL,JBL-COL SERIES COLUMN SPEAKERS,,COL800-WH,80CM DUAL IMP COLUMN SPEAKER WHITE,NORMAL,EA,RETAIL 50MU,2010,1165.22,1165.22,"81cm Column Speaker, four 5"" x 2¼"" LF (racktrack driver) & two 0.8"" HF, 10° downward-tilt aim, 160° x 60° coverage, 150W cont pink-noise power handling (2 hr), 85 - 20k Hz frequency response, 60W transformer w 8? direct, 116 dB peak SPL, (2) L-brackets + swivel/tilt wall bracket. White.",https://www.jpro.co.nz/products/installed-audio/loudspeakers/80cm-dual-imp-column-speaker-white/COL800-WH/,$0.00
JBL PROFESSIONAL,JBL-CBT SERIES COLUMN SPEAKERS,,CBT-1000,HIGH OUTPUT ARRAY LOUDSPEAKER BLACK,NORMAL,EA,PRO,,6518.12,6518.12,"Constant Beamwidth Technology ™ Adjustable Coverage Line Array Column with Asymmetrical Vertical Coverage and Tapered Horizontal Coverage.   Asymmetrical vertical coverage sends more sound toward far area of room to make front-to-back sound levels more consistent.  Up to 134dB Continuous, 45Hz - 20kHz, IP-55 rated.  Includes 2 pce swivel (pan)/tilt wall bracket.  Optional flush mount & suspension brackets.  Available in Black and White (-WH).",https://www.jpro.co.nz/product/jbl/high-output-array-loudspeaker-black/CBT-1000,$0.00
JBL PROFESSIONAL,JBL-CBT SERIES COLUMN SPEAKERS,,CBT-1000E,HIGH OUTPUT EXTENSION FOR CBT-1000 BLACK,SPECIAL ORDER ONLY,EA,PRO,,3619.57,3619.57,"CBT 1000E Purpose-Designed Extension for CBT 1000 Line Array Column Speaker. 38 Hz - 20 kHz, 3000W, 4 ohm, Up to 134dB, IP-55 rated.  Includes swivel Pan/Tilt wall bracket.  Optional MTC-PC2 terminal covers, MTC-CBT1K-ACC1 Flush Mount Kit, MTC-CBT-SUS3 Suspension Kit.  Available in Black and White (-WH).",https://www.jpro.co.nz/product/jbl/high-output-extension-for-cbt-1000-black/CBT-1000E,$0.00
JBL PROFESSIONAL,JBL-CBT SERIES COLUMN SPEAKERS,,CBT-1000E-WH,HIGH OUTPUT EXTENSION FOR CBT-1000 WHITE,SPECIAL ORDER ONLY,EA,PRO,,3619.57,3619.57,"CBT 1000E Purpose-Designed Extension for CBT 1000 Line Array Column Speaker. 38 Hz - 20 kHz, 3000W, 4 ohm, Up to 134dB, IP-55 rated.  Includes swivel Pan/Tilt wall bracket.  Optional MTC-PC2 terminal covers, MTC-CBT1K-ACC1 Flush Mount Kit, MTC-CBT-SUS3 Suspension Kit.  Black.",https://www.jpro.co.nz/product/jbl/high-output-extension-for-cbt-1000-white/CBT-1000E-WH,$0.00
JBL PROFESSIONAL,JBL-CBT SERIES COLUMN SPEAKERS,,CBT-1000-WH,HIGH OUTPUT ARRAY LOUDSPEAKER WHITE,NORMAL,EA,PRO,,6518.12,6518.12,"Constant Beamwidth Technology ™ Adjustable Coverage Line Array Column with Asymmetrical Vertical Coverage and Tapered Horizontal Coverage.   Asymmetrical vertical coverage sends more sound toward far area of room to make front-to-back sound levels more consistent.  Up to 134dB Continuous, 45Hz - 20kHz, IP-55 rated.  White.",https://www.jpro.co.nz/product/jbl/high-output-array-loudspeaker-white/CBT-1000-WH,$0.00
JBL PROFESSIONAL,JBL-CBT SERIES COLUMN SPEAKERS,Special Deal Save $362,CBT-100LA,100CM COLUMN ARRAY SPEAKER BLK 16X 2IN,NORMAL,EA,PRO,,1810.87,2173.19,"100 cm Straight Line Array Column with 16 x 2” Drivers and Constant Beamwidth Technology, switchable 40° or 15° vertical coverage, music (flat)/speech switch,  100W multi-tap transformer or 8 ohms, 80 Hz – 20 kHz, 325W cont pink (1400W peak), wall bracket included.  Available in Black and White (-WH).",https://www.jpro.co.nz/product/jbl/16-x-2in-100cm-column-speaker-black/CBT-100LA,$362.32
JBL PROFESSIONAL,JBL-CBT SERIES COLUMN SPEAKERS,Special Deal Save $362,CBT-100LA-WH,100CM COLUMN ARRAY SPEAKER WHITE 16X 2IN,NORMAL,EA,PRO,,1810.87,2173.19,"100 cm Straight Line Array Column with 16 x 2” Drivers and Constant Beamwidth Technology, switchable 40° or 15° vertical coverage, music (flat)/speech switch,  100W multi-tap transformer or 8 ohms, 80 Hz – 20 kHz, 325W cont pink (1400W peak), wall bracket included.  White.",https://www.jpro.co.nz/product/jbl/16-x-2in-100cm-column-speaker-white/CBT-100LA-WH,$362.32
JBL PROFESSIONAL,JBL-CBT SERIES COLUMN SPEAKERS,,CBT-200LA-1,32 X 2IN 200CM COLUMN SPEAKER BLACK,SPECIAL ORDER ONLY,EA,PRO,,POA,POA,"200cm Straight Line Array Column with 32 x 2” Drivers and Constant Beamwidth Technology, switchable 30° or 15° vertical coverage, Built-in 70V/100V transformers plus direct capability, music (flat)/speech switch, Swivel/ tilt wall bracket included  Available in Black and White (-WH).",https://www.jpro.co.nz/product/jbl/32-x-2in-200cm-column-speaker-black/CBT-200LA-1,#VALUE!
JBL PROFESSIONAL,JBL-CBT SERIES COLUMN SPEAKERS,,CBT-200LA-1-WH,32  X 2IN 200CM COLUMN SPEAKER WHITE,SPECIAL ORDER ONLY,EA,PRO,,POA,POA,"200 cm Straight Line Array Column with 32 x 2” Drivers and Constant Beamwidth Technology, switchable 30° or 15° vertical coverage, Built-in 70V/100V transformers plus direct capability, Narrow width (3.8"") fits visually into a wide variety of applications, music (flat)/speech switch, Swivel/ tilt wall bracket included.  Black.",https://www.jpro.co.nz/product/jbl/32-x-2in-200cm-column-speaker-white/CBT-200LA-1WH,#VALUE!
JBL PROFESSIONAL,JBL-CBT SERIES COLUMN SPEAKERS,,CBT-50LA,8 X 2IN 50CM COLUMN SPEAKER BLACK,NORMAL,EA,PRO,,1231.88,1231.88,"50 cm Straight Line Array Column with 8 x 2” Drivers and Constant Beamwidth Technology, 20° vertical coverage, music (flat)/speech switch,  60W multi-tap transformer or 8 ohms, 80 Hz – 20 kHz, 150W cont pink (600W peak), wall bracket included. Available in Black and White (-WH).",https://www.jpro.co.nz/product/jbl/8-x-2in-50cm-column-speaker-black/CBT-50LA,$0.00
JBL PROFESSIONAL,JBL-CBT SERIES COLUMN SPEAKERS,,CBT-50LA-WH,8 X 2IN 50CM COLUMN SPEAKER WHITE,NORMAL,EA,PRO,,1231.88,1231.88,"50 cm Straight Line Array Column with 8 x 2” Drivers and Constant Beamwidth Technology, 20° vertical coverage, music (flat)/speech switch,  60W multi-tap transformer or 8 ohms, 80 Hz – 20 kHz, 150W cont pink (600W peak), wall bracket included.  White (black pictured).",https://www.jpro.co.nz/products/installed-audio/loudspeakers/8-x-2in-50cm-column-speaker-white/CBT-50LA-WH/,$0.00
JBL PROFESSIONAL,JBL-CBT SERIES COLUMN SPEAKERS,,CBT-70J,70J-1 16X 1IN 4X 5IN ARRAY LOUDSPEAKER BLACK,NORMAL,EA,PRO,,2750,2750,"70 cm J-Shaped Coaxial Line Array with 16 x 1” and 4 x 5” Drivers and Asymmetrical Coverage.  Constant Beamwidth Technology, switchable 45° or 25° vertical coverage, music (flat)/speech switch, 8 ohms, 60 Hz – 20 kHz, 500W cont pink (2000W peak), wall bracket included. Available in Black and White (-WH).",https://www.jpro.co.nz/product/jbl/16x-1in-and-4x-5in-array-loudspeaker-blk/CBT-70J,$0.00
JBL PROFESSIONAL,JBL-CBT SERIES COLUMN SPEAKERS,,CBT-70JE,4X5IN EXTENSION CAN FOR CBT-70J-1 BLACK,NORMAL,EA,PRO,,1807.97,1807.97,"70cm Extension for CBT 70J-1 Line Array, 4 x 5” Drivers. 500W continuous, 8 ohms, linking bracket included, 70 cm tall for 140 cm tall CBT 70J-1/JE-1 array, connect 70J-1 and 70JE-1 in parallel. With CBT 70J-1 system response is 45Hz – 20kHz with well controlled pattern to 250Hz.  Available in Black and White (-WH).",https://www.jpro.co.nz/product/jbl/4x5in-extension-can-for-cbt-70j/CBT-70JE,$0.00
JBL PROFESSIONAL,JBL-CBT SERIES COLUMN SPEAKERS,,CBT-70JE-WH,4X5IN EXTENSION CAN FOR CBT-70J-1-WHITE,NORMAL,EA,PRO,,1807.97,1807.97,"70 cm Extension for CBT 70J-1 Line Array, 4 x 5” Drivers. 500W continuous pink noise, 8 ohms, linking bracket included, 70 cm tall for 140 cm tall CBT 70J-1/JE-1 array, connect 70J-1 and 70JE-1 in parallel. Combined with CBT 70J-1, system response is 45 Hz – 20 kHz with well controlled pattern to 250 Hz.  White (black pictured).",https://www.jpro.co.nz/product/jbl/4x5in-extension-can-for-cbt-70j-wh/CBT-70JE-WH,$0.00
JBL PROFESSIONAL,JBL-CBT SERIES COLUMN SPEAKERS,,CBT-70J-WH,70J-1 16X 1IN 4X 5IN COLUMN ARRAY SPEAKER WHITE,NORMAL,EA,PRO,,2750,2750,"70 cm J-Shaped Coaxial Line Array with 16 x 1” and 4 x 5” Drivers and Asymmetrical Coverage.  Constant Beamwidth Technology, switchable 45° or 25° vertical coverage, music (flat)/speech switch, 8 ohms, 60 Hz – 20 kHz, 500W cont pink (2000W peak), wall bracket included. White.",https://www.jpro.co.nz/product/jbl/16x-1in-and-4x-5in-array-loudspeaker-wht/CBT-70J-WH,$0.00
JBL PROFESSIONAL,JBL-CBT SERIES ACCESSORIES,,MTC-CBT-70T,BOLT ON TRANSFORMER MODULE,NORMAL,EA,PRO,,312.32,312.32,Bolt-On Transformer Module for CBT 70 Models to adapt CBT 70J-1 and CBT 70JE-1 for use on distributed loudspeaker lines.  Available in black and white (-WH).,https://www.jpro.co.nz/product/jbl/bolt-on-transformer-module/MTC-CBT-70T,$0.00
JBL PROFESSIONAL,JBL-CBT SERIES ACCESSORIES,,MTC-CBT-FM1,FLUSH MOUNT WALL BRACKET 100LA 50LA BLACK,NORMAL,EA,PRO,,104.35,104.35,“Flush-Mount” Wall Bracket for CBT 50LA-1 and 100LA-1.  Positions back of speaker within 13 mm (0.5 in) of wall. Wall piece plus speaker piece. Drop-in configuration with set screw.  Available in black and white (-WH).,https://www.jpro.co.nz/product/jbl/flush-mount-wall-bracket-100la-50la/MTC-CBT-FM1,$0.00
JBL PROFESSIONAL,JBL-CBT SERIES ACCESSORIES,,MTC-CBT-FM1-WH,FLUSH MOUNT WALL BRACKET 100LA 50LA WHITE,NORMAL,EA,PRO,,104.35,104.35,White “Flush-Mount” Wall Bracket for CBT 50LA-1 and 100LA-1.  Positions back of speaker within 13 mm (0.5 in) of wall. Wall piece plus speaker piece. Drop-in configuration with set screw.,https://www.jpro.co.nz/product/jbl/flush-mount-wall-bracket-100la-50la/MTC-CBT-FM1-WH,$0.00
JBL PROFESSIONAL,JBL-CBT SERIES ACCESSORIES,,MTC-CBT-FM2,FLUSH MOUNT WALL BRACKET 70J 70JE BLACK,NORMAL,EA,PRO,,142.75,142.75,“Flush-Mount” Wall Bracket for CBT 70J-1 and 70J-1/JE-1 Array. Positions back of speaker within 13 mm (0.8 in) of wall. Wall piece plus speaker piece. Drop-in configuration with set screw.  Available in black and white (-WH).,https://www.jpro.co.nz/product/jbl/flush-mount-wall-bracket-70j-70je/MTC-CBT-FM2,$0.00
JBL PROFESSIONAL,JBL-CBT SERIES ACCESSORIES,,MTC-CBT-FM2-WH,FLUSH MOUNT WALL BRACKET 70J 70JE WHITE,NORMAL,EA,PRO,,147.1,147.1,White “Flush-Mount” Wall Bracket for CBT 70J-1 and 70J-1/JE-1 Array. Positions back of speaker within 13 mm (0.8 in) of wall. Wall piece plus speaker piece. Drop-in configuration with set screw.,https://www.jpro.co.nz/product/jbl/flush-mount-wall-bracket-70j-70je/MTC-CBT-FM2-WH,$0.00
JBL PROFESSIONAL,JBL-CBT SERIES ACCESSORIES,,MTC-CBT-FM3,FLUSH MOUNT WALL BRACKET CBT1000 BLACK,SPECIAL ORDER ONLY,EA,PRO,,POA,POA,“Flush-Mount” Wall Bracket for CBT 70J-1 and 70J-1/JE-1 Array. Positions back of speaker within 13 mm (0.8 in) of wall. Wall piece plus speaker piece. Drop-in configuration with set screw.  Available in black and white (-WH).,https://www.jpro.co.nz/product/jbl/flush-mount-wall-bracket-70j-70je/MTC-CBT-FM2,#VALUE!
JBL PROFESSIONAL,JBL-CBT SERIES ACCESSORIES,,MTC-CBT-FM3-WH,FLUSH MOUNT WALL BRACKET CBT1000 WHITE,SPECIAL ORDER ONLY,EA,PRO,,POA,POA,“Flush-Mount” Wall Bracket for CBT 70J-1 and 70J-1/JE-1 Array. Positions back of speaker within 13 mm (0.8 in) of wall. Wall piece plus speaker piece. Drop-in configuration with set screw.  Available in black and white (-WH).,https://www.jpro.co.nz/product/jbl/flush-mount-wall-bracket-70j-70je/MTC-CBT-FM2,#VALUE!
JBL PROFESSIONAL,JBL-CBT SERIES ACCESSORIES,,MTC-CBT-SMB1,CBT STAND MOUNT BRACKET,NORMAL,EA,PRO,,153.62,153.62,,https://www.jpro.co.nz/product/jbl/cbt-stand-mount-bracket/MTC-CBT-SMB1,$0.00
JBL PROFESSIONAL,JBL-CBT SERIES ACCESSORIES,,MTC-CBT-SUS3,SUSPENSION ADAPTER PLATES FOR CBT MODELS,NORMAL,EA,PRO,,189.86,189.86,"Suspension Adapter Plates for ALL CBT Models.  Bent-metal adapter plates that provide convenient clip points for suspending CBT speakers via aircraft cable and other methods.  Includes 2 pcs, for top and bottom mounting.  Provides 3 clip points each - centre and two sides.  Drilled with three speaker spacing/bolt patterns to fit all CBT Models. Available in Black and White (-WH).",https://www.jpro.co.nz/product/jbl/suspension-adapter-plates-for-cbt-models/MTC-CBT-SUS3,$0.00
JBL PROFESSIONAL,JBL-INTELLIVOX STEERABLE ARRAYS,,DSX,INTELLIVOX DDS BEAM SHAPING EXTENDED HF,SPECIAL ORDER ONLY,EA,PRO,,POA,POA,"The Intellivox DSX column speakers are 134mm wide, 92 mm deep and available in 6 lengths. 1150mm, 1800mm, 2800mm, 3800mm, 4300mm and 5000mm. The longer the array, the more control you have over the directivity. They each have an array of 4 inch drivers with built in amplification and DSP and include a small horn array, extending the frequency response to 18 kHz.",https://www.jpro.co.nz/product/jbl/intellivox-dds-beam-shaping-extended-hf/DSX,#VALUE!
JBL PROFESSIONAL,JBL-INTELLIVOX STEERABLE ARRAYS,,HP-DS170,INTELLIVOX BEAM SHAPING COLUMN ARRAY,SPECIAL ORDER ONLY,EA,PRO,,POA,POA,"Active Beam Shaping, Self Powered, Column Loudspeaker Array, IP55 Rated.  The Intellivox HP-DS170 is a self-contained, especially high-power and high-output, 2-way, wide-bandwidth beam-shaping powered column loudspeaker with a high degree of outdoor capability.",https://www.jpro.co.nz/products/installed-audio/loudspeakers/intellivox-beam-shaping-column-array/HP-DS170/,#VALUE!
JBL PROFESSIONAL,JBL-CWT CROSSFIRED WAVEGUIDE SERIES,,CWT128,2 X 8IN 2-WAY WIDE-ANGLE LOUDSPEAKER,SPECIAL ORDER ONLY,EA,PRO,,POA,POA,"Extremely Wide-Angle 160° x 60° Coverage, 800W Dual 8"" 2-Way Loudspeaker System.  4 x M10 and 4 M8 suspension points.  Barrier strip input connectors.  White and WRC/WRX weatherised versions available.",https://www.jpro.co.nz/product/jbl/2-x-8in-2-way-wide-angle-loudspeaker/CWT128,#VALUE!
