StockCode,Vendor,VendorStockCode,StockDescription,PrimaryCategory,SecondaryCategory,TertiaryCategory,RRPEx,DealerEx,StockAvailable,ETA,Status,Type,BundledItem1,BundledItem2,BundledItem3,BundledItem4,BundledItem5
H9PZ4E,HPE,H9PZ4E,"Aruba 5Y FC NBD Exch VT1 AP-375 SVC,AP-375,9x5 HW support with next business day HW exchan","NETWORKING","Aruba Support and Se","SERVICES","602.00","512.34",999999999,,A,StockedItem,,,,,
H9PZ5E,HPE,H9PZ5E,"Aruba 5Y FC NBD Exch VT2 AP-375 SVC,AP-375,9x5 HW support with next business day HW exchan","NETWORKING","Aruba Support and Se","SERVICES","499.00","424.68",999999999,,A,StockedItem,,,,,
H9PZ6E,HPE,H9PZ6E,"Aruba 5Y FC NBD Exch E/R VT2 AP-375 SVC,AP-375,9x5 HW support with next business day HW ex","NETWORKING","Aruba Support and Se","SERVICES","401.00","341.28",999999999,,A,StockedItem,,,,,
H9PZ7E,HPE,H9PZ7E,"Aruba 5Y FC 4H Exch E/R AP-375 SVC,AP-375,24x7 HW support with 4 hour HW exchange. 24x7 SW","NETWORKING","Aruba Support and Se","SERVICES","735.00","625.53",999999999,,A,StockedItem,,,,,
H9PZ8E,HPE,H9PZ8E,"Aruba 5Y FC 4H Exch VT1 AP-375 SVC,AP-375,24x7 HW support with 4 hour HW exchange. 24x7 SW","NETWORKING","Aruba Support and Se","SERVICES","968.00","823.83",999999999,,A,StockedItem,,,,,
H9PZ9E,HPE,H9PZ9E,"Aruba 5Y FC 4H Exch VT2 AP-375 SVC,AP-375,24x7 HW support with 4 hour HW exchange. 24x7 SW","NETWORKING","Aruba Support and Se","SERVICES","799.00","680.00",999999999,,A,StockedItem,,,,,
H9QA0E,HPE,H9QA0E,"Aruba 5Y FC 4H Exch E/R VT2 AP-375 SVC,AP-375,24x7 HW support with 4 hour HW exchange. 24x","NETWORKING","Aruba Support and Se","SERVICES","644.00","548.09",999999999,,A,StockedItem,,,,,
H9QA3E,HPE,H9QA3E,"Aruba 5Y SW+TechSuppE/R AP-375 SVC,AP-375,5yr Software Support for Aruba JW products. 24x7","NETWORKING","Aruba Support and Se","SERVICES","373.00","317.45",999999999,,A,StockedItem,,,,,
H9QA4E,HPE,H9QA4E,"Aruba 5Y SW+TechSuppE/RVT2 AP-375 SVC,AP-375,5yr Software Support for Aruba JW products. 2","NETWORKING","Aruba Support and Se","SERVICES","326.00","277.45",999999999,,A,StockedItem,,,,,
H9QA5PE,HPE,H9QA5PE,"Aruba 1Y Ren FC NBD Exch E/R AP-375 SVC,AP-375,9x5 HW support with next business day HW ex","NETWORKING","Aruba Support and Se","SERVICES","112.00","95.32",999999999,,A,StockedItem,,,,,
H9QA6PE,HPE,H9QA6PE,"Aruba 1Y Ren FC NBD Exch VT1 AP-375 SVC,AP-375,9x5 HW support with next business day HW ex","NETWORKING","Aruba Support and Se","SERVICES","146.00","124.26",999999999,,A,StockedItem,,,,,
H9QA7PE,HPE,H9QA7PE,"Aruba 1Y Ren FC NBD Exch VT2 AP-375 SVC,AP-375,9x5 HW support with next business day HW ex","NETWORKING","Aruba Support and Se","SERVICES","123.00","104.68",999999999,,A,StockedItem,,,,,
H9QA8PE,HPE,H9QA8PE,"Aruba 1Y Ren FC NBD ExchE/RVT2 AP-375SVC,AP-375,9x5 HW support with next business day HW e","NETWORKING","Aruba Support and Se","SERVICES","97.00","82.55",999999999,,A,StockedItem,,,,,
H9QB1PE,HPE,H9QB1PE,"Aruba 1Y Ren FC 4H Exch E/R AP-375 SVC,AP-375,24x7 HW support with 4 hour HW exchange. 24x","NETWORKING","Aruba Support and Se","SERVICES","179.00","152.34",999999999,,A,StockedItem,,,,,
H9QB2PE,HPE,H9QB2PE,"Aruba 1Y Ren FC 4H Exch VT1 AP-375 SVC,AP-375,24x7 HW support with 4 hour HW exchange. 24x","NETWORKING","Aruba Support and Se","SERVICES","236.00","200.85",999999999,,A,StockedItem,,,,,
H9QB3PE,HPE,H9QB3PE,"Aruba 1Y Ren FC 4H Exch VT2 AP-375 SVC,AP-375,24x7 HW support with 4 hour HW exchange. 24x","NETWORKING","Aruba Support and Se","SERVICES","196.00","166.81",999999999,,A,StockedItem,,,,,
H9QB4PE,HPE,H9QB4PE,"Aruba 1Y Ren FC 4H Exch E/RVT2 AP-375SVC,AP-375,24x7 HW support with 4 hour HW exchange. 2","NETWORKING","Aruba Support and Se","SERVICES","157.00","133.62",999999999,,A,StockedItem,,,,,
H9QB5E,HPE,H9QB5E,"Aruba 1Y FC NBD Exch AP-375 TAA SVC,AP-375 TAA,9x5 HW support with next business day HW ex","NETWORKING","Aruba Support and Se","SERVICES","243.00","206.81",999999999,,A,StockedItem,,,,,
H9QB6E,HPE,H9QB6E,"Aruba 1Y FC 4H Exch AP-375 TAA SVC,AP-375 TAA,24x7 HW support with 4 hour HW exchange. 24x","NETWORKING","Aruba Support and Se","SERVICES","393.00","334.47",999999999,,A,StockedItem,,,,,
H9QB7E,HPE,H9QB7E,"Aruba 3Y FC NBD Exch AP-375 TAA SVC,AP-375 TAA,9x5 HW support with next business day HW ex","NETWORKING","Aruba Support and Se","SERVICES","660.00","561.70",999999999,,A,StockedItem,,,,,
H9QB8E,HPE,H9QB8E,"Aruba 3Y FC 4H Exch AP-375 TAA SVC,AP-375 TAA,24x7 HW support with 4 hour HW exchange. 24x","NETWORKING","Aruba Support and Se","SERVICES","1061.00","902.98",999999999,,A,StockedItem,,,,,
H9QC1E,HPE,H9QC1E,"Aruba 4Y FC NBD Exch AP-375 TAA SVC,AP-375 TAA,9x5 HW support with next business day HW ex","NETWORKING","Aruba Support and Se","SERVICES","830.00","706.38",999999999,,A,StockedItem,,,,,
H9QC2E,HPE,H9QC2E,"Aruba 4Y FC 4H Exch AP-375 TAA SVC,AP-375 TAA,24x7 HW support with 4 hour HW exchange. 24x","NETWORKING","Aruba Support and Se","SERVICES","1332.00","1133.62",999999999,,A,StockedItem,,,,,
H9QC5E,HPE,H9QC5E,"Aruba 5Y FC NBD Exch AP-375 TAA SVC,AP-375 TAA,9x5 HW support with next business day HW ex","NETWORKING","Aruba Support and Se","SERVICES","1008.00","857.87",999999999,,A,StockedItem,,,,,
H9QC6E,HPE,H9QC6E,"Aruba 5Y FC 4H Exch AP-375 TAA SVC,AP-375 TAA,24x7 HW support with 4 hour HW exchange. 24x","NETWORKING","Aruba Support and Se","SERVICES","1617.00","1376.17",999999999,,A,StockedItem,,,,,
H9QC9PE,HPE,H9QC9PE,"Aruba 1Y Ren FC NBD Exch AP-375 TAA SVC,AP-375 TAA,9x5 HW support with next business day H","NETWORKING","Aruba Support and Se","SERVICES","243.00","206.81",999999999,,A,StockedItem,,,,,
H9QD2PE,HPE,H9QD2PE,"Aruba 1Y Ren FC 4H Exch AP-375 TAA SVC,AP-375 TAA,24x7 HW support with 4 hour HW exchange.","NETWORKING","Aruba Support and Se","SERVICES","393.00","334.47",999999999,,A,StockedItem,,,,,
H9QD3E,HPE,H9QD3E,"Aruba 1Y FC NBD Exch E/R AP-375 TAA SVC,AP-375 TAA,9x5 HW support with next business day H","NETWORKING","Aruba Support and Se","SERVICES","139.00","118.30",999999999,,A,StockedItem,,,,,
H9QD4E,HPE,H9QD4E,"Aruba 1Y FC NBD Exch VT1 AP-375 TAA SVC,AP-375 TAA,9x5 HW support with next business day H","NETWORKING","Aruba Support and Se","SERVICES","183.00","155.74",999999999,,A,StockedItem,,,,,
H9QD5E,HPE,H9QD5E,"Aruba 1Y FC NBD Exch VT2 AP-375 TAA SVC,AP-375 TAA,9x5 HW support with next business day H","NETWORKING","Aruba Support and Se","SERVICES","150.00","127.66",999999999,,A,StockedItem,,,,,
H9QD6E,HPE,H9QD6E,"Aruba 1Y FC NBD Exch E/RVT2 AP-375TAASVC,AP-375 TAA,9x5 HW support with next business day","NETWORKING","Aruba Support and Se","SERVICES","123.00","104.68",999999999,,A,StockedItem,,,,,
H9QD7E,HPE,H9QD7E,"Aruba 1Y FC 4H Exch E/R AP-375 TAA SVC,AP-375 TAA,24x7 HW support with 4 hour HW exchange.","NETWORKING","Aruba Support and Se","SERVICES","223.00","189.79",999999999,,A,StockedItem,,,,,
H9QD8E,HPE,H9QD8E,"Aruba 1Y FC 4H Exch VT1 AP-375 TAA SVC,AP-375 TAA,24x7 HW support with 4 hour HW exchange.","NETWORKING","Aruba Support and Se","SERVICES","294.00","250.21",999999999,,A,StockedItem,,,,,
H9QD9E,HPE,H9QD9E,"Aruba 1Y FC 4H Exch VT2 AP-375 TAA SVC,AP-375 TAA,24x7 HW support with 4 hour HW exchange.","NETWORKING","Aruba Support and Se","SERVICES","243.00","206.81",999999999,,A,StockedItem,,,,,
H9QE0E,HPE,H9QE0E,"Aruba 1Y FC 4H Exch E/R VT2 AP-375TAASVC,AP-375 TAA,24x7 HW support with 4 hour HW exchang","NETWORKING","Aruba Support and Se","SERVICES","198.00","168.51",999999999,,A,StockedItem,,,,,
H9QE1E,HPE,H9QE1E,"Aruba 1Y SW+TechSuppE/R AP-375 TAA SVC,AP-375 TAA,1yr Software Support for Aruba JW produc","NETWORKING","Aruba Support and Se","SERVICES","113.00","96.17",999999999,,A,StockedItem,,,,,
H9QE2E,HPE,H9QE2E,"Aruba 1Y SW+TechSuppE/RVT2 AP-375 TAASVC,AP-375 TAA,1yr Software Support for Aruba JW prod","NETWORKING","Aruba Support and Se","SERVICES","101.00","85.96",999999999,,A,StockedItem,,,,,
H9QE3E,HPE,H9QE3E,"Aruba 3Y FC NBD Exch E/R AP-375 TAA SVC,AP-375 TAA,9x5 HW support with next business day H","NETWORKING","Aruba Support and Se","SERVICES","377.00","320.85",999999999,,A,StockedItem,,,,,
H9QE4E,HPE,H9QE4E,"Aruba 3Y FC NBD Exch VT1 AP-375 TAA SVC,AP-375 TAA,9x5 HW support with next business day H","NETWORKING","Aruba Support and Se","SERVICES","496.00","422.13",999999999,,A,StockedItem,,,,,
H9QE5E,HPE,H9QE5E,"Aruba 3Y FC NBD Exch VT2 AP-375 TAA SVC,AP-375 TAA,9x5 HW support with next business day H","NETWORKING","Aruba Support and Se","SERVICES","410.00","348.94",999999999,,A,StockedItem,,,,,
H9QE6E,HPE,H9QE6E,"Aruba 3Y FC NBD Exch E/RVT2 AP-375TAASVC,AP-375 TAA,9x5 HW support with next business day","NETWORKING","Aruba Support and Se","SERVICES","329.00","280.00",999999999,,A,StockedItem,,,,,
H9QE7E,HPE,H9QE7E,"Aruba 3Y FC 4H Exch E/R AP-375 TAA SVC,AP-375 TAA,24x7 HW support with 4 hour HW exchange.","NETWORKING","Aruba Support and Se","SERVICES","604.00","514.04",999999999,,A,StockedItem,,,,,
H9QE8E,HPE,H9QE8E,"Aruba 3Y FC 4H Exch VT1 AP-375 TAA SVC,AP-375 TAA,24x7 HW support with 4 hour HW exchange.","NETWORKING","Aruba Support and Se","SERVICES","796.00","677.45",999999999,,A,StockedItem,,,,,
H9QE9E,HPE,H9QE9E,"Aruba 3Y FC 4H Exch VT2 AP-375 TAA SVC,AP-375 TAA,24x7 HW support with 4 hour HW exchange.","NETWORKING","Aruba Support and Se","SERVICES","658.00","560.00",999999999,,A,StockedItem,,,,,
H9QF0E,HPE,H9QF0E,"Aruba 3Y FC 4H Exch E/R VT2 AP-375TAASVC,AP-375 TAA,24x7 HW support with 4 hour HW exchang","NETWORKING","Aruba Support and Se","SERVICES","529.00","450.21",999999999,,A,StockedItem,,,,,
H9QF3E,HPE,H9QF3E,"Aruba 3Y SW+TechSuppE/R AP-375 TAA SVC,AP-375 TAA,3yr Software Support for Aruba JW produc","NETWORKING","Aruba Support and Se","SERVICES","305.00","259.57",999999999,,A,StockedItem,,,,,
H9QF4E,HPE,H9QF4E,"Aruba 3Y SW+TechSuppE/RVT2 AP-375 TAASVC,AP-375 TAA,3yr Software Support for Aruba JW prod","NETWORKING","Aruba Support and Se","SERVICES","267.00","227.23",999999999,,A,StockedItem,,,,,
H9QF5E,HPE,H9QF5E,"Aruba 4Y FC NBD Exch E/R AP-375 TAA SVC,AP-375 TAA,9x5 HW support with next business day H","NETWORKING","Aruba Support and Se","SERVICES","472.00","401.70",999999999,,A,StockedItem,,,,,
H9QF6E,HPE,H9QF6E,"Aruba 4Y FC NBD Exch VT1 AP-375 TAA SVC,AP-375 TAA,9x5 HW support with next business day H","NETWORKING","Aruba Support and Se","SERVICES","622.00","529.36",999999999,,A,StockedItem,,,,,
H9QF7E,HPE,H9QF7E,"Aruba 4Y FC NBD Exch VT2 AP-375 TAA SVC,AP-375 TAA,9x5 HW support with next business day H","NETWORKING","Aruba Support and Se","SERVICES","512.00","435.74",999999999,,A,StockedItem,,,,,
H9QF8E,HPE,H9QF8E,"Aruba 4Y FC NBD Exch E/RVT2 AP-375TAASVC,AP-375 TAA,9x5 HW support with next business day","NETWORKING","Aruba Support and Se","SERVICES","415.00","353.19",999999999,,A,StockedItem,,,,,
H9QF9E,HPE,H9QF9E,"Aruba 4Y FC 4H Exch E/R AP-375 TAA SVC,AP-375 TAA,24x7 HW support with 4 hour HW exchange.","NETWORKING","Aruba Support and Se","SERVICES","759.00","645.96",999999999,,A,StockedItem,,,,,
H9QG0E,HPE,H9QG0E,"Aruba 4Y FC 4H Exch VT1 AP-375 TAA SVC,AP-375 TAA,24x7 HW support with 4 hour HW exchange.","NETWORKING","Aruba Support and Se","SERVICES","1000.00","851.06",999999999,,A,StockedItem,,,,,
H9QG1E,HPE,H9QG1E,"Aruba 4Y FC 4H Exch VT2 AP-375 TAA SVC,AP-375 TAA,24x7 HW support with 4 hour HW exchange.","NETWORKING","Aruba Support and Se","SERVICES","825.00","702.13",999999999,,A,StockedItem,,,,,
H9QG2E,HPE,H9QG2E,"Aruba 4Y FC 4H Exch E/R VT2 AP-375TAASVC,AP-375 TAA,24x7 HW support with 4 hour HW exchang","NETWORKING","Aruba Support and Se","SERVICES","666.00","566.81",999999999,,A,StockedItem,,,,,
H9QG5E,HPE,H9QG5E,"Aruba 4Y SW+TechSuppE/R AP-375 TAA SVC,AP-375 TAA,4yr Software Support for Aruba JW produc","NETWORKING","Aruba Support and Se","SERVICES","382.00","325.11",999999999,,A,StockedItem,,,,,
H9QG6E,HPE,H9QG6E,"Aruba 4Y SW+TechSuppE/RVT2 AP-375 TAASVC,AP-375 TAA,4yr Software Support for Aruba JW prod","NETWORKING","Aruba Support and Se","SERVICES","337.00","286.81",999999999,,A,StockedItem,,,,,
H9QG7E,HPE,H9QG7E,"Aruba 5Y FC NBD Exch E/R AP-375 TAA SVC,AP-375 TAA,9x5 HW support with next business day H","NETWORKING","Aruba Support and Se","SERVICES","576.00","490.21",999999999,,A,StockedItem,,,,,
H9QG8E,HPE,H9QG8E,"Aruba 5Y FC NBD Exch VT1 AP-375 TAA SVC,AP-375 TAA,9x5 HW support with next business day H","NETWORKING","Aruba Support and Se","SERVICES","755.00","642.55",999999999,,A,StockedItem,,,,,
H9QG9E,HPE,H9QG9E,"Aruba 5Y FC NBD Exch VT2 AP-375 TAA SVC,AP-375 TAA,9x5 HW support with next business day H","NETWORKING","Aruba Support and Se","SERVICES","624.00","531.06",999999999,,A,StockedItem,,,,,
H9QH0E,HPE,H9QH0E,"Aruba 5Y FC NBD Exch E/RVT2 AP-375TAASVC,AP-375 TAA,9x5 HW support with next business day","NETWORKING","Aruba Support and Se","SERVICES","505.00","429.79",999999999,,A,StockedItem,,,,,
H9QH1E,HPE,H9QH1E,"Aruba 5Y FC 4H Exch E/R AP-375 TAA SVC,AP-375 TAA,24x7 HW support with 4 hour HW exchange.","NETWORKING","Aruba Support and Se","SERVICES","924.00","786.38",999999999,,A,StockedItem,,,,,
H9QH2E,HPE,H9QH2E,"Aruba 5Y FC 4H Exch VT1 AP-375 TAA SVC,AP-375 TAA,24x7 HW support with 4 hour HW exchange.","NETWORKING","Aruba Support and Se","SERVICES","1213.00","1032.34",999999999,,A,StockedItem,,,,,
H9QH3E,HPE,H9QH3E,"Aruba 5Y FC 4H Exch VT2 AP-375 TAA SVC,AP-375 TAA,24x7 HW support with 4 hour HW exchange.","NETWORKING","Aruba Support and Se","SERVICES","1002.00","852.77",999999999,,A,StockedItem,,,,,
H9QH4E,HPE,H9QH4E,"Aruba 5Y FC 4H Exch E/R VT2 AP-375TAASVC,AP-375 TAA,24x7 HW support with 4 hour HW exchang","NETWORKING","Aruba Support and Se","SERVICES","810.00","689.36",999999999,,A,StockedItem,,,,,
H9QH7E,HPE,H9QH7E,"Aruba 5Y SW+TechSuppE/R AP-375 TAA SVC,AP-375 TAA,5yr Software Support for Aruba JW produc","NETWORKING","Aruba Support and Se","SERVICES","466.00","396.60",999999999,,A,StockedItem,,,,,
H9QH8E,HPE,H9QH8E,"Aruba 5Y SW+TechSuppE/RVT2 AP-375 TAASVC,AP-375 TAA,5yr Software Support for Aruba JW prod","NETWORKING","Aruba Support and Se","SERVICES","410.00","348.94",999999999,,A,StockedItem,,,,,
H9QH9PE,HPE,H9QH9PE,"Aruba 1Y Ren FC NBD ExchE/R AP-375TAASVC,AP-375 TAA,9x5 HW support with next business day","NETWORKING","Aruba Support and Se","SERVICES","139.00","118.30",999999999,,A,StockedItem,,,,,
H9QJ0PE,HPE,H9QJ0PE,"Aruba 1Y Ren FC NBD ExchVT1 AP-375TAASVC,AP-375 TAA,9x5 HW support with next business day","NETWORKING","Aruba Support and Se","SERVICES","183.00","155.74",999999999,,A,StockedItem,,,,,
H9QJ1PE,HPE,H9QJ1PE,"Aruba 1Y Ren FC NBD ExchVT2 AP-375TAASVC,AP-375 TAA,9x5 HW support with next business day","NETWORKING","Aruba Support and Se","SERVICES","150.00","127.66",999999999,,A,StockedItem,,,,,
H9QJ2PE,HPE,H9QJ2PE,"Aruba 1Y Ren FCNBDExchE/RVT2AP-375TAASVC,AP-375 TAA,9x5 HW support with next business day","NETWORKING","Aruba Support and Se","SERVICES","123.00","104.68",999999999,,A,StockedItem,,,,,
H9QJ5PE,HPE,H9QJ5PE,"Aruba 1Y Ren FC 4H Exch E/R AP-375TAASVC,AP-375 TAA,24x7 HW support with 4 hour HW exchang","NETWORKING","Aruba Support and Se","SERVICES","223.00","189.79",999999999,,A,StockedItem,,,,,
H9QJ6PE,HPE,H9QJ6PE,"Aruba 1Y Ren FC 4H Exch VT1 AP-375TAASVC,AP-375 TAA,24x7 HW support with 4 hour HW exchang","NETWORKING","Aruba Support and Se","SERVICES","294.00","250.21",999999999,,A,StockedItem,,,,,
H9QJ7PE,HPE,H9QJ7PE,"Aruba 1Y Ren FC 4H Exch VT2 AP-375TAASVC,AP-375 TAA,24x7 HW support with 4 hour HW exchang","NETWORKING","Aruba Support and Se","SERVICES","243.00","206.81",999999999,,A,StockedItem,,,,,
H9QJ8PE,HPE,H9QJ8PE,"Aruba 1Y Ren FC 4HExchE/RVT2AP-375TAASVC,AP-375 TAA,24x7 HW support with 4 hour HW exchang","NETWORKING","Aruba Support and Se","SERVICES","198.00","168.51",999999999,,A,StockedItem,,,,,
H9QJ9E,HPE,H9QJ9E,"Aruba 1Y FC NBD Exch AP-377 SVC,AP-377,9x5 HW support with next business day HW exchange.","NETWORKING","Aruba Support and Se","SERVICES","196.00","166.81",999999999,,A,StockedItem,,,,,
H9QK0E,HPE,H9QK0E,"Aruba 1Y FC 4H Exch AP-377 SVC,AP-377,24x7 HW support with 4 hour HW exchange. 24x7 SW pho","NETWORKING","Aruba Support and Se","SERVICES","311.00","264.68",999999999,,A,StockedItem,,,,,
H9QK1E,HPE,H9QK1E,"Aruba 3Y FC NBD Exch AP-377 SVC,AP-377,9x5 HW support with next business day HW exchange.","NETWORKING","Aruba Support and Se","SERVICES","527.00","448.51",999999999,,A,StockedItem,,,,,
H9QK2E,HPE,H9QK2E,"Aruba 3Y FC 4H Exch AP-377 SVC,AP-377,24x7 HW support with 4 hour HW exchange. 24x7 SW pho","NETWORKING","Aruba Support and Se","SERVICES","845.00","719.15",999999999,,A,StockedItem,,,,,
H9QK5E,HPE,H9QK5E,"Aruba 4Y FC NBD Exch AP-377 SVC,AP-377,9x5 HW support with next business day HW exchange.","NETWORKING","Aruba Support and Se","SERVICES","662.00","563.40",999999999,,A,StockedItem,,,,,
H9QK6E,HPE,H9QK6E,"Aruba 4Y FC 4H Exch AP-377 SVC,AP-377,24x7 HW support with 4 hour HW exchange. 24x7 SW pho","NETWORKING","Aruba Support and Se","SERVICES","1063.00","904.68",999999999,,A,StockedItem,,,,,
H9QK9E,HPE,H9QK9E,"Aruba 5Y FC NBD Exch AP-377 SVC,AP-377,9x5 HW support with next business day HW exchange.","NETWORKING","Aruba Support and Se","SERVICES","803.00","683.40",999999999,,A,StockedItem,,,,,
H9QL0E,HPE,H9QL0E,"Aruba 5Y FC 4H Exch AP-377 SVC,AP-377,24x7 HW support with 4 hour HW exchange. 24x7 SW pho","NETWORKING","Aruba Support and Se","SERVICES","1289.00","1097.02",999999999,,A,StockedItem,,,,,
H9QL3PE,HPE,H9QL3PE,"Aruba 1Y Ren FC NBD Exch AP-377 SVC,AP-377,9x5 HW support with next business day HW exchan","NETWORKING","Aruba Support and Se","SERVICES","196.00","166.81",999999999,,A,StockedItem,,,,,
H9QL6PE,HPE,H9QL6PE,"Aruba 1Y Ren FC 4H Exch AP-377 SVC,AP-377,24x7 HW support with 4 hour HW exchange. 24x7 SW","NETWORKING","Aruba Support and Se","SERVICES","311.00","264.68",999999999,,A,StockedItem,,,,,
H9QL7E,HPE,H9QL7E,"Aruba 1Y FC NBD Exch E/R AP-377 SVC,AP-377,9x5 HW support with next business day HW exchan","NETWORKING","Aruba Support and Se","SERVICES","112.00","95.32",999999999,,A,StockedItem,,,,,
H9QL8E,HPE,H9QL8E,"Aruba 1Y FC NBD Exch VT1 AP-377 SVC,AP-377,9x5 HW support with next business day HW exchan","NETWORKING","Aruba Support and Se","SERVICES","146.00","124.26",999999999,,A,StockedItem,,,,,
H9QL9E,HPE,H9QL9E,"Aruba 1Y FC NBD Exch VT2 AP-377 SVC,AP-377,9x5 HW support with next business day HW exchan","NETWORKING","Aruba Support and Se","SERVICES","123.00","104.68",999999999,,A,StockedItem,,,,,
H9QM0E,HPE,H9QM0E,"Aruba 1Y FC NBD Exch E/R VT2 AP-377 SVC,AP-377,9x5 HW support with next business day HW ex","NETWORKING","Aruba Support and Se","SERVICES","97.00","82.55",999999999,,A,StockedItem,,,,,
H9QM1E,HPE,H9QM1E,"Aruba 1Y FC 4H Exch E/R AP-377 SVC,AP-377,24x7 HW support with 4 hour HW exchange. 24x7 SW","NETWORKING","Aruba Support and Se","SERVICES","179.00","152.34",999999999,,A,StockedItem,,,,,
H9QM2E,HPE,H9QM2E,"Aruba 1Y FC 4H Exch VT1 AP-377 SVC,AP-377,24x7 HW support with 4 hour HW exchange. 24x7 SW","NETWORKING","Aruba Support and Se","SERVICES","236.00","200.85",999999999,,A,StockedItem,,,,,
H9QM3E,HPE,H9QM3E,"Aruba 1Y FC 4H Exch VT2 AP-377 SVC,AP-377,24x7 HW support with 4 hour HW exchange. 24x7 SW","NETWORKING","Aruba Support and Se","SERVICES","196.00","166.81",999999999,,A,StockedItem,,,,,
H9QM4E,HPE,H9QM4E,"Aruba 1Y FC 4H Exch E/R VT2 AP-377 SVC,AP-377,24x7 HW support with 4 hour HW exchange. 24x","NETWORKING","Aruba Support and Se","SERVICES","157.00","133.62",999999999,,A,StockedItem,,,,,
H9QM5E,HPE,H9QM5E,"Aruba 1Y SW+TechSuppE/R AP-377 SVC,AP-377,1yr Software Support for Aruba JW products. 24x7","NETWORKING","Aruba Support and Se","SERVICES","91.00","77.45",999999999,,A,StockedItem,,,,,
H9QM6E,HPE,H9QM6E,"Aruba 1Y SW+TechSuppE/RVT2 AP-377 SVC,AP-377,1yr Software Support for Aruba JW products. 2","NETWORKING","Aruba Support and Se","SERVICES","80.00","68.09",999999999,,A,StockedItem,,,,,
H9QM7E,HPE,H9QM7E,"Aruba 3Y FC NBD Exch E/R AP-377 SVC,AP-377,9x5 HW support with next business day HW exchan","NETWORKING","Aruba Support and Se","SERVICES","300.00","255.32",999999999,,A,StockedItem,,,,,
H9QM8E,HPE,H9QM8E,"Aruba 3Y FC NBD Exch VT1 AP-377 SVC,AP-377,9x5 HW support with next business day HW exchan","NETWORKING","Aruba Support and Se","SERVICES","395.00","336.17",999999999,,A,StockedItem,,,,,
H9QM9E,HPE,H9QM9E,"Aruba 3Y FC NBD Exch VT2 AP-377 SVC,AP-377,9x5 HW support with next business day HW exchan","NETWORKING","Aruba Support and Se","SERVICES","326.00","277.45",999999999,,A,StockedItem,,,,,
H9QN0E,HPE,H9QN0E,"Aruba 3Y FC NBD Exch E/R VT2 AP-377 SVC,AP-377,9x5 HW support with next business day HW ex","NETWORKING","Aruba Support and Se","SERVICES","263.00","223.83",999999999,,A,StockedItem,,,,,
H9QN1E,HPE,H9QN1E,"Aruba 3Y FC 4H Exch E/R AP-377 SVC,AP-377,24x7 HW support with 4 hour HW exchange. 24x7 SW","NETWORKING","Aruba Support and Se","SERVICES","481.00","409.36",999999999,,A,StockedItem,,,,,
H9QN2E,HPE,H9QN2E,"Aruba 3Y FC 4H Exch VT1 AP-377 SVC,AP-377,24x7 HW support with 4 hour HW exchange. 24x7 SW","NETWORKING","Aruba Support and Se","SERVICES","633.00","538.72",999999999,,A,StockedItem,,,,,
H9QN3E,HPE,H9QN3E,"Aruba 3Y FC 4H Exch VT2 AP-377 SVC,AP-377,24x7 HW support with 4 hour HW exchange. 24x7 SW","NETWORKING","Aruba Support and Se","SERVICES","525.00","446.81",999999999,,A,StockedItem,,,,,
H9QN4E,HPE,H9QN4E,"Aruba 3Y FC 4H Exch E/R VT2 AP-377 SVC,AP-377,24x7 HW support with 4 hour HW exchange. 24x","NETWORKING","Aruba Support and Se","SERVICES","423.00","360.00",999999999,,A,StockedItem,,,,,
H9QN7E,HPE,H9QN7E,"Aruba 3Y SW+TechSuppE/R AP-377 SVC,AP-377,3yr Software Support for Aruba JW products. 24x7","NETWORKING","Aruba Support and Se","SERVICES","243.00","206.81",999999999,,A,StockedItem,,,,,
H9QN8E,HPE,H9QN8E,"Aruba 3Y SW+TechSuppE/RVT2 AP-377 SVC,AP-377,3yr Software Support for Aruba JW products. 2","NETWORKING","Aruba Support and Se","SERVICES","214.00","182.13",999999999,,A,StockedItem,,,,,
H9QN9E,HPE,H9QN9E,"Aruba 4Y FC NBD Exch E/R AP-377 SVC,AP-377,9x5 HW support with next business day HW exchan","NETWORKING","Aruba Support and Se","SERVICES","377.00","320.85",999999999,,A,StockedItem,,,,,
H9QP0E,HPE,H9QP0E,"Aruba 4Y FC NBD Exch VT1 AP-377 SVC,AP-377,9x5 HW support with next business day HW exchan","NETWORKING","Aruba Support and Se","SERVICES","496.00","422.13",999999999,,A,StockedItem,,,,,
H9QP1E,HPE,H9QP1E,"Aruba 4Y FC NBD Exch VT2 AP-377 SVC,AP-377,9x5 HW support with next business day HW exchan","NETWORKING","Aruba Support and Se","SERVICES","410.00","348.94",999999999,,A,StockedItem,,,,,
H9QP2E,HPE,H9QP2E,"Aruba 4Y FC NBD Exch E/R VT2 AP-377 SVC,AP-377,9x5 HW support with next business day HW ex","NETWORKING","Aruba Support and Se","SERVICES","329.00","280.00",999999999,,A,StockedItem,,,,,
H9QP3E,HPE,H9QP3E,"Aruba 4Y FC 4H Exch E/R AP-377 SVC,AP-377,24x7 HW support with 4 hour HW exchange. 24x7 SW","NETWORKING","Aruba Support and Se","SERVICES","604.00","514.04",999999999,,A,StockedItem,,,,,
