Product_Code,Brand,Category,Product_Name,Description,Long_Description,Reseller_Buy,RRP,Images,Stock,Warranty,Average_Lead_Time
RAM-1GDR3-SO-133,QNAP,Spare Parts,RAM-1GDR3-SO-133,1GB DDR3 RAM 1333 MHz SO-DIMM. For use with TS-x69 Pro x69L x69U TS-x59 Pro II series,https://www.snappernet.co.nz/product/2882/RAM-1GDR3-SO-133,61.95,89,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/RAM-1GDR3-SO-133_636053078236112681.jpg,0,12,0
SP-2BAY-ADAPT-84,QNAP,Power,SP-2BAY-ADAPT-84,84W external power adaptor for TS-239 and TS-259 series. Use with TS-239 and TS-259 series,https://www.snappernet.co.nz/product/2901/SP-2BAY-ADAPT-84,78.75,113,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/SP-2BAY-ADAPT-84_636053078523859521.jpg,0,12,0
170767-000,Cradlepoint,Cables/Accessories,170767-000,Extensibility port to serial cable for IBR900 and IBR600,https://www.snappernet.co.nz/product/16510/170767-000,133.32,190,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/corserial2_pxoghqxs.tuh.jpg,0,12,14
RMSZTCH1A,SOPHOS,Cables/Accessories,RMSZTCH1A,SG 105(w)/115(w) Rev.3 / SD-RED 20 Rackmount kit,,124.58,178,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/rmsztch1a_c5fxzyal.eto.jpg,0,12,14
C29SP-3SJ,Panorama,Cables/Accessories,C29SP-3SJ,3 meter SMA-Male to SMA-Female CS29 cable for cellular routers,,46.66,67,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/smax2kfw0t0qwfz3_zdinuhdf.str.jpg,10,12,0
PWR-PSU-350W-FS01,QNAP,Power,PWR-PSU-350W-FS01,350W power supply for QNAP NAS,https://www.snappernet.co.nz/product/15078/PWR-PSU-350W-FS01,320.8,458,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/--350-01_cfytyot3.nkk.jpg,0,12,14
NCX-0002-SCMICRO,Cradlepoint,UTM/Firewall/VPN,NCX-0002-SCMICRO,NetCloud Exchange Secure Connect - Micro Site,https://www.snappernet.co.nz/product/55001/NCX-0002-SCMICRO,20,29,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/cradlepointlogo_o5hzkdnp.gjb.jpg,0,,0
P-SPBXUP100,Yeastar,VoIP (Voice over IP),P-SPBXUP100,P-Series Software PBX with Ultimate Plan and 100 Extensions Annual,https://www.snappernet.co.nz/product/47535/P-SPBXUP100,784.44,1121,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/launch-cloud-pbx-ser_ybk5iyei.o0j.png,0,,0
S012009,Robustel,Power,S012009,18W Power Supply 12V DC 1.5A bare wire,,22,31,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/s012001_oecumug4.4ev.jpg,1,12,0
CAB-TBT320M-40G-LINTES,QNAP,Cables/Accessories,CAB-TBT320M-40G-LINTES,2m Thunderbolt3 Type-C 40Gbps active cable,https://www.snappernet.co.nz/product/14318/CAB-TBT320M-40G-LINTES,185.46,265,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/CAB-TBT320M-40G-LINTES_636793632073068907.jpg,2,,0
GEP-2021,LevelOne,Ethernet Switches,GEP-2021,20-Port Gigabit PoE+ Switch 16 x 802.3af/at PoE Ports,https://www.snappernet.co.nz/product/48669/GEP-2021,420.71,601,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/gep2021v1_bumwwivt.ecn.jpg,5,24,0
SFP-3841,LevelOne,Fibre-optic,SFP-3841,Gigabit (1000Base-TX) Copper RJ45 SFP Module,https://www.snappernet.co.nz/product/1191/SFP-3841,61.79,88,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/SFP-3841_636053078416539334.jpg,0,24,0
LP-IN2455-W-LC,Panorama,Antenna,LP-IN2455-W-LC,2-in-1 2x2 MiMo 5G LTE Dome Kit w/ 5m cables (white),https://www.snappernet.co.nz/product/38288/LP-IN2455-W-LC,358.52,512,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/greatwhite5g1_dvezcrtn.l35.png,0,12,21
LBE-M5-23,Ubiquiti,Wireless,LBE-M5-23,LiteBeam Ultra lightweight airMAX CPE device 5GHz 23dBi,https://www.snappernet.co.nz/product/2503/LBE-M5-23,87.11,124,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/LBE-M5-23_636053077526319102.jpg,1,12,0
LOCOM5,Ubiquiti,Wireless,LOCOM5,802.11n/a 200mW Outdoor AP/Bridge PoE adapter included,https://www.snappernet.co.nz/product/2505/LOCOM5,106.1,152,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/locom5_vs5iitsh.xdu.jpg,4,12,0
RBMAP2ND,MikroTik,Wireless,RBMAP2ND,mAP Mini 802.11b/g/n Access Point,https://www.snappernet.co.nz/product/4582/RBMAP2ND,81.47,116,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/RBMAP2N_636114367605049141.jpg,1,12,0
A320TCHNP,SOPHOS,Wireless,A320TCHNP,APX 320 802.11ac Wave 2 Wireless AP 2x2:2 867 Mbps,https://www.snappernet.co.nz/product/13099/A320TCHNP,483.63,691,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/APX-320-Front_636713933709518047.png,2,60,0
88001-99,Jabra,Cables/Accessories,88001-99,GN1200 SmartCord for RJ-9 connections (straight cable),https://www.snappernet.co.nz/product/12480/88001-99,30.53,44,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/88001-99_636675151898169842.jpg,0,24,0
SMAMSMAF20MLMR240,Panorama,Cables/Accessories,SMAMSMAF20MLMR240,SMA-Male to SMA-Female Extension Cable 20m,https://www.snappernet.co.nz/product/48561/SMAMSMAF20MLMR240,62.15,89,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/sma-male-to-sma-fema_jlt2izju.jru.jpg,0,12,0
U-RACK-6U-TL,Ubiquiti,Cables/Accessories,U-RACK-6U-TL,6U Toolless Mini Rack,https://www.snappernet.co.nz/product/56444/U-RACK-6U-TL,617.78,883,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/u-rack-6u-tl00_wo354pbu.wpl.jpg,1,12,0
CON-RJ45-C5-100,Generic,Cables/Accessories,CON-RJ45-C5-100,Shireen Cat5e RJ45 Shielded Smart Feed Connectors (100 pack),,91.56,131,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/con-rj45-c5-100_xzt1uxwt.y2x.jpg,1,12,0
IM7216-2-24E-DAC-LMP,Opengear,Monitoring/Management,IM7216-2-24E-DAC-LMP,16-Port Serial and 24-Port Ethernet Dual AC V.92 modem 4G LTE,https://www.snappernet.co.nz/product/14369/IM7216-2-24E-DAC-LMP,6783.72,9691,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/im7232-2-dac-us-back_636835980539102500.png,0,48,14
NCX-0002-SCS,Cradlepoint,UTM/Firewall/VPN,NCX-0002-SCS,NetCloud Exchange Secure Connect - Small Site,https://www.snappernet.co.nz/product/55004/NCX-0002-SCS,50,71,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/cradlepointlogo_wksvtez4.0mp.jpg,0,,0
9559-583-117,Jabra,VoIP (Voice over IP),9559-583-117,Engage 75 Stereo Wireless Headset Bluetooth and DECT,https://www.snappernet.co.nz/product/11332/9559-583-117,519.61,742,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/9559-583-117_636647642557284218.jpg,2,24,0
WP810,Grandstream,VoIP (Voice over IP),WP810,Portable WiFi VoIP Phone,https://www.snappernet.co.nz/product/37112/WP810,139.02,199,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/wp810_kjorzpqp.xfh.jpg,1,12,0
YP-ULT-8SC-1YR,Yeastar,VoIP (Voice over IP),YP-ULT-8SC-1YR,PBX with Ultimate Plan features (annual) 8 Simultaneous Calls,,305,436,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/p-series_fqcmfsjq.lvb.jpg,0,,0
U-POE-AF,Ubiquiti,PoE (Power over Ethernet),U-POE-AF,PoE Injector Gigabit Ethernet Passive 48V 15W Surge Protected,https://www.snappernet.co.nz/product/14265/U-POE-AF,18.26,26,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/ubiquitiu-poe-af-1_636768591161826640.jpg,113,12,0
GPEN21,MikroTik,PoE (Power over Ethernet),GPEN21,MikroTik Smart Power Injector,https://www.snappernet.co.nz/product/30472/GPEN21,68.44,98,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/gpen21_3u1j2jhg.hkc.jpg,1,12,0
ST6000VX009,Seagate,Data Storage & NAS,ST6000VX009,Skyhawk 6TB Surveillance Drive,,273.68,391,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/skyhawkc_4sbc5dsa.qb1.jpg,2,36,0
MBA1-19005GB-GA,Cradlepoint,3G 4G LTE 5G,MBA1-19005GB-GA,R1900 5G router with WiFi 1-yr NetCloud Mobile Performance Advanced,https://www.snappernet.co.nz/product/42395/MBA1-19005GB-GA,2932,4189,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/cradlepoint-r1900_hu2hbwbb.sua.jpg,0,12,7
MAA1-1700120B-PA,Cradlepoint,3G 4G LTE 5G,MAA1-1700120B-PA,IBR1700 1200Mbps Mobile Router with 1yr NetCloud Essentials Advanced,https://www.snappernet.co.nz/product/54678/MAA1-1700120B-PA,2720,3886,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/ibr1700_5e0vs03w.mev.jpg,0,36,14
S50-LCS,Yeastar,Software,S50-LCS,Linkus Cloud Service (LCS) for S50 1 year license,https://www.snappernet.co.nz/product/16443/S50-LCS,248.08,354,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/lcs-feature_uq12ymmb.4qj.png,0,,0
C28C2CEAA,SOPHOS,Software,C28C2CEAA,Support and Services for CS210-8FP Ethernet Switch 2 years,https://www.snappernet.co.nz/product/54420/C28C2CEAA,263.15,376,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/sophos-logo_lrjyspnj.4q0.png,0,,0
UACC-OM-SM-1G-S-2,Ubiquiti,Fibre-optic,UACC-OM-SM-1G-S-2,Pair of BiDi SFP Modules 3km 1.25Gbps SM 1310nm/1550nm,https://www.snappernet.co.nz/product/56276/UACC-OM-SM-1G-S-2,48,69,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/uacc-om-sm-1g-s-2_z4sbmbet.rge.jpg,0,12,0
OGEXTWAR5-ACM70,Opengear,Warranties,OGEXTWAR5-ACM70,Warranty for ACM7000 series (Extends to 5th year warranty),https://www.snappernet.co.nz/product/53379/OGEXTWAR5-ACM70,211.88,303,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/opengear_fk2ykqjh.mvn.png,0,,0
RAM-1GDR3L-SO-1600,QNAP,Spare Parts,RAM-1GDR3L-SO-1600,1GB DDR3L RAM 1600 MHz SO-DIMM RAM Module for QNAP NAS,https://www.snappernet.co.nz/product/1522/RAM-1GDR3L-SO-1600,85.21,122,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/SODIMM_636325971822565859.jpg,2,12,0
LIC-SW-QVRPRO-1CH-EI,QNAP,Security & Surveillance,LIC-SW-QVRPRO-1CH-EI,Additional camera license for QVR Pro (Virtual),https://www.snappernet.co.nz/product/14230/LIC-SW-QVRPRO-1CH-EI,103.95,149,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/QVR_636757388606775313.png,0,,0
RB921GS-5HPACD-15S,MikroTik,Wireless,RB921GS-5HPACD-15S,mANTBox 802.11ac 15dBi 120deg Integrated Sector Antenna,https://www.snappernet.co.nz/product/2624/RB921GS-5HPACD-15S,258.27,369,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/rb921gs-5hpacd-15s_ukmgp4fo.3p4.jpg,2,12,0
NBE-2AC-13,Ubiquiti,Wireless,NBE-2AC-13,NanoBeam 2AC CPE 2.4GHz 500mW 13dBi,https://www.snappernet.co.nz/product/11050/NBE-2AC-13,158.17,226,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/NBE-2AC-13_636517700566466797.jpg,0,12,0
RBD23UGS-5HPACD2HND-NM,MikroTik,Wireless,RBD23UGS-5HPACD2HND-NM,NetMetal ac² Dual Band 802.11ac Outdoor Access Point,https://www.snappernet.co.nz/product/30295/RBD23UGS-5HPACD2HND-NM,280,400,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/rbd23ugs-5hpacd2hnd-_vztaeki3.3ok.jpg,1,12,0
KX-UDS124CE,Panasonic,VoIP (Voice over IP),KX-UDS124CE,SIP Multi-Cell DECT Station PoE,https://www.snappernet.co.nz/product/209/KX-UDS124CE,335,479,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/KX-UDS124CE_636053077489467231.jpg,1,24,0
CP700-BT50,Yealink,VoIP (Voice over IP),CP700-BT50,Portable Speakerphone USB and Bluetooth UC and MS 2x Mic with BT50,https://www.snappernet.co.nz/product/27164/CP700-BT50,185.41,265,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/cp700-bt50_jfrnn3z3.gut.jpg,1,12,0
BEA3-18505GB-GM,Cradlepoint,3G 4G LTE 5G,BEA3-18505GB-GM,Dual-connectivity 5G/LTE Router  (W1850) with 3-yr NetCloud Advanced Plan,https://www.snappernet.co.nz/product/48610/BEA3-18505GB-GM,2798.67,3998,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/w1850_xxsm55c1.ew4.png,0,36,14
BB03-0950C7B-GR,Cradlepoint,3G 4G LTE 5G,BB03-0950C7B-GR,Office/Failover L950 300Mbps LTE Router with 3yr NetCloud Essentials,https://www.snappernet.co.nz/product/55095/BB03-0950C7B-GR,1320,1886,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/l950_wjv0xp40.4vt.jpg,-2,36,14
CSS326-24G-2S+RM,MikroTik,Ethernet Switches,CSS326-24G-2S+RM,24-Port Managed Switch with 2x SFP+ Rackmount,https://www.snappernet.co.nz/product/15224/CSS326-24G-2S+RM,292.07,417,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/css326-24g-2s-front_x4iyofpj.vit.png,1,12,0
TSW100,Teltonika,Ethernet Switches,TSW100,5-Port Industrial Gigabit Ethernet PoE Switch 4x 802.3af/at PoE Ports,https://www.snappernet.co.nz/product/50992/TSW100,128.89,184,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/tsw100_fkgv5mc0.ccl.png,18,24,0
C14ATCHAU,SOPHOS,Ethernet Switches,C14ATCHAU,CS110-48 Managed Ethernet Switch 48x 10/100/1000Base-T ports 4x SFP+ 10G Ports,https://www.snappernet.co.nz/product/53283/C14ATCHAU,1271.45,1816,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/cs110-48_yk3uaxno.d2u.jpg,2,12,0
BBA1-NCEA-R,Cradlepoint,Software,BBA1-NCEA-R,Renewal NetCloud Branch Essentials  and Advanced for LTE Adapter 1-yr,https://www.snappernet.co.nz/product/30417/BBA1-NCEA-R,192,274,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/cradlepointlogo_yk1s5wzf.en4.png,0,,0
DACS30100R,DrayTek,Software,DACS30100R,VigorACS 3 - One year license key for 100 CPE nodes (Renewal),https://www.snappernet.co.nz/product/48689/DACS30100R,1016.49,1452,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/draytek-logo_1e5ifuee.0rt.png,0,,0
C14A2CEAA,SOPHOS,Software,C14A2CEAA,Support and Services for CS110-48 Ethernet Switch 2 years,https://www.snappernet.co.nz/product/54427/C14A2CEAA,257.63,368,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/sophos-logo_x13nz4pq.zei.png,0,,0
ES31X-3LCD10,ETU-LINK,Fibre-optic,ES31X-3LCD10,10Gbps 1310nm singlemode SFP+ Optical Transceiver 10km reach,https://www.snappernet.co.nz/product/16797/ES31X-3LCD10,29.7,42,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/es31x-3lcd10_cyphpooz.wif.jpg,-8,36,0
UVC-G3-FLEX,Ubiquiti,Security & Surveillance,UVC-G3-FLEX,G3-FLEX IP Camera HD 1080p 802.3af Powered Weather resistant,https://www.snappernet.co.nz/product/14137/UVC-G3-FLEX,140,200,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/G3-FLEX_636728811958309216.jpg,7,12,0
UVC-G4-IREXTENDER,Ubiquiti,Security & Surveillance,UVC-G4-IREXTENDER,IR Range Extender for UniFi Protect G4 Bullet Camera,https://www.snappernet.co.nz/product/41347/UVC-G4-IREXTENDER,127.44,182,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/uvc-g4-irextender_kfcmydzs.5pz.jpg,2,12,0
TS-473A-8G,QNAP,Data Storage & NAS,TS-473A-8G,4-Bay NAS AMD Ryzen V1500B quad-core CPU 8GB RAM,https://www.snappernet.co.nz/product/44461/TS-473A-8G,1445.31,2065,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/ts-473a-8g_ne5okwb3.50g.jpg,1,36,0
SP-TS-TRAY-WOLOC,QNAP,Spare Parts,SP-TS-TRAY-WOLOC,HDD Tray without key lock black plastic. For use with TS-x69L TS-x19P+ series,https://www.snappernet.co.nz/product/2923/SP-TS-TRAY-WOLOC,19.95,29,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/SP-TS-TRAY-WOLOC_636053078590493576.jpg,0,12,0
6593-833-499,Jabra,VoIP (Voice over IP),6593-833-499,Evolve 65 Mono Wireless Headset Long Range UC with Charge Stand,https://www.snappernet.co.nz/product/56269/6593-833-499,282.01,403,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/6593-833-4990-withst_0ayr3yrn.2mu.jpg,0,24,0
UVC86,Yealink,VoIP (Voice over IP),UVC86,Dual Eye Video Conferencing Camera 30 FPS 3840 x 2160,,2835.29,4050,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/uvc86_pkrydqxx.2vt.jpg,0,,5
CRS328-4C-20S-4S+RM,MikroTik,Ethernet Switches,CRS328-4C-20S-4S+RM,Managed Switch 20 x SFP ports 4 x SFP+ ports 4 x Combo ports,https://www.snappernet.co.nz/product/23022/CRS328-4C-20S-4S+RM,748.44,1069,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/crs328-4c-20s-4srm_plt5tgng.j2h.jpg,1,12,0
XSXZT2HAU,SOPHOS,Power,XSXZT2HAU,XRP2000 External Redundant Power Supply for XGS 2xxx/3xxx/4300 models,https://www.snappernet.co.nz/product/42382/XSXZT2HAU,662.87,947,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/xrp2000_xwdnfnnq.v4w.jpg,0,,14
USW-24-POE,Ubiquiti,Ethernet Switches,USW-24-POE,24-Port UniFi Gigabit Managed PoE+ Switch Gen2 2x SFP 16x PoE+ Port,https://www.snappernet.co.nz/product/19947/USW-24-POE,662.4,946,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/usw-24-poe_hwpa4kce.h1t.jpg,7,12,0
USW-LITE-16-POE,Ubiquiti,Ethernet Switches,USW-LITE-16-POE,16-Port UniFi Gigabit Managed PoE+ Switch 8x PoE Ports,https://www.snappernet.co.nz/product/37119/USW-LITE-16-POE,320,457,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/usw-lite-16-poe_315pojpb.p5z.jpg,31,12,0
S50-PMS,Yeastar,Software,S50-PMS,Char PMS PMS Integration Application for S-50 IP PBX,https://www.snappernet.co.nz/product/8606/S50-PMS,123.33,176,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/yeastar_636359766134245938.png,0,,0
S50-QUEUE,Yeastar,Software,S50-QUEUE,QueueMetrics Integration Application for S-50 IP PBX,https://www.snappernet.co.nz/product/8607/S50-QUEUE,122.22,175,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/yeastar_636359763951023281.png,0,,0
LPB-6-60-2SP,Panorama,Antenna,LPB-6-60-2SP,4G/5G LTE Low Profile Panel Mount Smart Antenna 2m cable SMA,https://www.snappernet.co.nz/product/38285/LPB-6-60-2SP,38.41,55,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/lbp_sl42jdvw.str.jpg,10,12,21
590006,Opengear,Cables/Accessories,590006,Rack Mount Kit & Accessories for Opengear CM4100,https://www.snappernet.co.nz/product/2842/590006,70.74,101,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/590006_636053076214489999.jpg,0,48,14
SP-2GB-DDR3-LD,QNAP,Spare Parts,SP-2GB-DDR3-LD,2GB DDR3-1333 LONG-DIMM RAM Module for QNAP TS-879U-RP/ TS-1279,https://www.snappernet.co.nz/product/2904/SP-2GB-DDR3-LD,216.3,309,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/SP-2GB-DDR3-LD_636053078532479312.jpg,0,12,0
QXP-10G2U3A,QNAP,Cables/Accessories,QXP-10G2U3A,USB 3.2 Gen 2 dual-port PCIe expansion card,https://www.snappernet.co.nz/product/44471/QXP-10G2U3A,105.26,150,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/qxp-10g2u3a_r34grzdr.sxb.jpg,0,12,14
590059,Opengear,Cables/Accessories,590059,OM1200 rack tray kit,https://www.snappernet.co.nz/product/55053/590059,300.42,429,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/om1200-tray_g5pmlnuv.mj3.jpg,0,12,0
UH34-DUAL-TEAMS,Yealink,VoIP (Voice over IP),UH34-DUAL-TEAMS,USB (Wired) Stereo Headset for UC and MS Teams,https://www.snappernet.co.nz/product/42405/UH34-DUAL-TEAMS,78.74,112,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/uh34dual1_qirkbdcu.dtq.jpg,0,12,0
UDM-SE,Ubiquiti,Routers,UDM-SE,Dream Machine Special Edition - router security gateway PoE switch,https://www.snappernet.co.nz/product/54740/UDM-SE,948.57,1355,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/udm-se_52k1y5aq.v5m.jpg,2,12,0
WD102KFBX,WD,Data Storage & NAS,WD102KFBX,10TB Red Pro Hard Disk for NAS Appliances,https://www.snappernet.co.nz/product/33581/WD102KFBX,533.93,763,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/redpro_if03zx0p.t2d.jpg,2,60,0
MA05-0920-C7B-GA,Cradlepoint,3G 4G LTE 5G,MA05-0920-C7B-GA,R920 Rugged Mobile/IoT LTE Router with 5yr NetCloud Mobile Essentials,,2500,3571,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/r920-front_nzl0k4df.kjm.jpg,0,60,14
CRS112-8P-4S-IN,MikroTik,Ethernet Switches,CRS112-8P-4S-IN,8-Port Gigabit Ethernet 802.3af/at PoE Switch 4x SFP,https://www.snappernet.co.nz/product/13094/CRS112-8P-4S-IN,373.53,534,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/CRS112-8P-4S-IN_636711469014762188.jpg,3,12,0
GWN7806,Grandstream,Ethernet Switches,GWN7806,54-Port Gigabit Managed Ethernet Switch 48x GigE 6x SFP+,,468,669,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/gwn7806p_s01afx4v.15w.jpg,1,36,0
XXSA2CSES,SOPHOS,Software,XXSA2CSES,Xstream Protection for software/virtual firewall (1 CORE & 4GB) 24 Mth,https://www.snappernet.co.nz/product/49761/XXSA2CSES,1726.83,2467,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/xstream-protection_y5gmyhx1.5bt.png,0,,0
UF-WIFI,Ubiquiti,Fibre-optic,UF-WIFI,UFiber Gigabit Passive Optical Network Unit WiFi and 4 switch ports,https://www.snappernet.co.nz/product/40332/UF-WIFI,139.56,199,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/uf-wifi_qubftelc.4em.jpg,-1,12,0
S+AO0005,MikroTik,Fibre-optic,S+AO0005,5m Active Optics Direct Attach Cable (DAC) 10Gbps SFP+,https://www.snappernet.co.nz/product/56263/S+AO0005,89.27,128,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/s-ao0005_ozypvpvf.zk5.jpg,1,12,0
MB65-A001,Yealink,VoIP (Voice over IP),MB65-A001,65 inch Android based Teams MeetingBoard for Small and Medium Rooms,,5826.82,8324,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/yealink-meetingboard_ris3l0qb.1cl.jpg,0,24,7
KX-NTV150,Panasonic,Security & Surveillance,KX-NTV150,Communication IP camera KX-NTV150NE,https://www.snappernet.co.nz/product/7279/KX-NTV150,229,327,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/KXNTV150_636314171885526172.jpg,1,,0
UVC-G4-DOORBELL-PRO-POE-KIT,Ubiquiti,Security & Surveillance,UVC-G4-DOORBELL-PRO-POE-KIT,UVC-G4 Doorbell Pro PoE Kit,,730,1043,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/uvc-g4doorbellpropoe_hmlslri2.0as.jpg,1,12,0
