SKU,Description,Brand Code,Unit Price Incl GST,Unit price Ex GST,Trade Discount,Trade Price Ex
EVH-1152S99BLB,"Loudspeaker Horn loaded Passive; 90 x 90; 15"" LF; 2"" HF; Black",EV,7265,6317.39,37,3979.96
EVH-1152S99-FBLB,"Loudspeaker Horn loaded Passive; 90 x 90; Fiberglass; 15"" LF; 2"" HF; Black",EV,9865,8578.26,37,5404.3
EVH-1152S99-FWLB,"Loudspeaker Horn loaded Passive; 90 x 90; Fiberglass; 15"" LF; 2"" HF; White",EV,9865,8578.26,37,5404.3
EVH-1152S99PBLB,"Loudspeaker Horn loaded Passive; 90 x 90; Weatherized; 15"" LF; 2"" HF; Black",EV,8655,7526.09,37,4741.43
EVH-1152S99PWLB,"Loudspeaker Horn loaded Passive; 90 x 90; Weatherized; 15"" LF; 2"" HF; White",EV,8745,7604.35,37,4790.74
EVH-1152S99WLB,"Loudspeaker Horn loaded Passive; 90 x 90; 15"" LF; 2"" HF; White",EV,7335,6378.26,37,4018.3
EVH-HRK-3B,Rigging Kit Horizontal for EVH to EVH; Black,EV,2395,2082.61,37,1312.04
EVH-HRK-3W,Rigging Kit Horizontal for EVH to EVH; White,EV,2395,2082.61,37,1312.04
EVH-VRK-3B,Rigging Kit Vertical for EVH to EVH; Black,EV,2295,1995.65,37,1257.26
EVH-VRK-3W,Rigging Kit Vertical for EVH to EVH; White,EV,2295,1995.65,37,1257.26
EVL-EVID-4.2T,"Loudspeaker Surface Mount 2-Way Twin 4"" LF; 120 x 80; 70/100V; Black (1x pair)",EV,1085,943.48,37,594.39
EVL-EVID-4.2TW,"Loudspeaker Surface Mount 2-Way Twin 4"" LF; 120 x 80; 70/100V; White (1x pair)",EV,1085,943.48,37,594.39
EVL-EVID-6.2T,"Loudspeaker Surface Mount 2-Way Twin 6"" LF; 100 x 80; 70/100V; Black (1x pair)",EV,1665,1447.83,37,912.13
EVL-EVID-6.2TW,"Loudspeaker Surface Mount 2-Way Twin 6"" LF; 100 x 80; 70/100V; White (1x pair)",EV,1665,1447.83,37,912.13
EVL-EVID-C10.1,"Subwoofer Ceiling Mount 2-Way 10"" LF; 180 deg coverage; 70/100V; White (1x pair) ",EV,1295,1126.09,37,709.43
EVL-EVID-C12.2,"Loudspeaker Ceiling Mount 12"" LF; 90 deg Coverage; 8Ohm or 70/100V; White",EV,1375,1195.65,37,753.26
EVL-EVID-C4.2,"Loudspeaker Ceiling Mount 2-Way 4"" LF; 130 deg coverage; 70/100V; White (1x pair)",EV,715,621.74,37,391.7
EVL-EVID-C4.2-G2,"Loudspeaker Ceiling Mount w/ SwiftLock; 2-Way 4"" LF 130 deg 70/100V; White (1x pair)",EV,815,708.7,37,446.48
EVL-EVID-C4.2LP,"Ceiling Speaker Low Profile 2-Way 4"" LF; 130 deg 70/100V; UL1480A; White (1x pair)",EV,955,830.43,37,523.17
EVL-EVID-C4.2LP-G2,"Loudspeaker Low Profile Ceiling Mount w/ SwiftLock; 2-Way 4"" LF 130 deg 70/100V; White (1x pair)",EV,865,752.17,37,473.87
EVL-EVID-C6.2,"Loudspeaker Ceiling Mount 2-Way 6.5"" LF;120 deg 70/100V; UL1480A; White (1x pair)",EV,955,830.43,37,523.17
EVL-EVID-C6.2-G2,"Loudspeaker Ceiling Mount w/ SwiftLock; 2-Way 6.5"" LF 130 deg 70/100V; White (1x pair)",EV,1075,934.78,37,588.91
EVL-EVID-C6.2LP-G2,"Loudspeaker Low Profile Ceiling Mount w/ SwiftLock; 2-Way 6.5"" LF 130 deg 70/100V; White (1x pair)",EV,1195,1039.13,37,654.65
EVL-EVID-C8.1S-G2,"Subwoofer Ceiling Mount w/ SwiftLock; 8"" 70/100V; White (1x pair)",EV,1625,1413.04,37,890.22
EVL-EVID-C8.2-G2,"Loudspeaker Ceiling Mount w/ SwiftLock; 2-Way 8"" LF 130 deg 70/100V; White (1x pair)",EV,1335,1160.87,37,731.35
EVL-EVID-C8.2HC,"Loudspeaker Ceiling Mount 2-Way 8"" LF; 75 deg coverage; 70/100V; White (1x pair)",EV,1365,1186.96,37,747.78
EVL-EVID-C8.2HC-G2,"Loudspeaker High Ceiling Mount w/ SwiftLock; 2-Way 8"" LF 130 deg 70/100V; White (1x pair)",EV,1715,1491.3,37,939.52
EVL-EVID-C8.2LP,"Loudspeaker Ceiling Mount 2-Way 8"" LF; 110 deg cover; 70/100V; White (1x pair)",EV,985,856.52,37,539.61
EVL-EVID-EC3.1,"Loudspeaker Ceiling Mount; 3"" LF 70/100V; White (1x pair)",EV,445,386.96,37,243.78
EVL-EVID-EC4.2,"Loudspeaker Ceiling Mount; 2-Way 4"" LF 70/100V; White (1x pair)",EV,635,552.17,37,347.87
EVL-EVID-EC6.2,"Loudspeaker Ceiling Mount; 2-Way 6.5"" LF 70/100V; White (1x pair)",EV,815,708.7,37,446.48
EVL-EVID-EC6.2E,"Loudspeaker Ceiling Mount EVAC; 2-Way 6.5"" LF 70/100V; White (1x pair)",EV,1025,891.3,37,561.52
EVL-EVID-EC8.2,"Loudspeaker Ceiling Mount; 2-Way 8"" LF 70/100V; White (1x pair)",EV,1235,1073.91,37,676.57
EVL-EVID-FM4.2,"Loudspeaker Flush Mount 2-Way 4"" LF; 150 x 150; 8Ohm or 70/100V; White (1 x Pair)",EV,965,839.13,37,528.65
EVL-EVID-FM6.2,"Loudspeaker Flush Mount 2-Way 6.5"" LF; 120 x 120; 8Ohm or 70/100V; White (1 x Pair)",EV,1295,1126.09,37,709.43
EVL-EVID-IP10DCB,Crossover Kit allowing Sub & Top box run off Single LoZ Amp Channel; Black,EV,325,282.61,37,178.04
EVL-EVID-IP10DCW,Crossover Kit allowing Sub & Top box run off Single LoZ Amp Channel; White,EV,325,282.61,37,178.04
EVL-EVID-IP10DTB,"Transformer Kit 100V Line Taps at 125W, 62W, 31W; Black ",EV,445,386.96,37,243.78
EVL-EVID-IP10DTW,"Transformer Kit 100V Line Taps at 125W, 62W, 31W; White ",EV,445,386.96,37,243.78
EVL-EVID-P6.2B,"Speaker Pendant Mount 2-way 6.5"" LF;115 deg UL1480A; 70/100V or 8Ohm; Black",EV,845,734.78,37,462.91
EVL-EVID-P6.2W,"Speaker Pendant Mount 2-way 6.5"" LF;115 deg UL1480A; 70/100V or 8Ohm; White",EV,845,734.78,37,462.91
EVL-EVID-PC6.2,"Loudspeaker Ceiling Mount 2-Way 6.5"" LF; 120 deg cover; 70/100V; White (1x pair)",EV,1845,1604.35,37,1010.74
EVL-EVID-PC8.2,"Loudspeaker Ceiling Mount 2-Way 8"" LF; 100 deg cover; 70/100V; White (1x Pair)",EV,2155,1873.91,37,1180.57
EVL-EVID-S10.1DB,"Subwoofer Surface Mount Passive; 2x 10"" LF 400W; IP-54 No Bracket; Black",EV,2015,1752.17,37,1103.87
EVL-EVID-S10.1DW,"Subwoofer Surface Mount Passive; 2x 10"" LF 400W; IP-54 No Bracket; White",EV,2015,1752.17,37,1103.87
EVL-EVID-S12.1W,"Subwoofer Surface Mount Passive; 1x 12"" LF Dual Voice Coil 175W; inc Bracket; White",EV,1485,1291.3,37,813.52
EVL-EVID-S4.2B,"Loudspeaker Surface Mount 2-Way 4"" LF; 110 x 110; IP54; 8 Ohms; Black (1x pair)",EV,685,595.65,37,375.26
EVL-EVID-S4.2TB,"Loudspeaker Surface Mount 2-Way 4"" LF; 110 x 110; IP54; 70/100V; Black (1x pair)",EV,725,630.43,37,397.17
EVL-EVID-S4.2TW,"Loudspeaker Surface Mount 2-Way 4"" LF; 110 x 110; IP54; 70/100V; White (1x pair)",EV,725,630.43,37,397.17
EVL-EVID-S4.2W,"Loudspeaker Surface Mount 2-Way 4"" LF; 110 x 110; IP54; 8 Ohms; White (1x pair)",EV,685,595.65,37,375.26
EVL-EVID-S5.2B,"Loudspeaker Surface Mount 2-Way 5.25"" LF; 90 x 90; IP54; 8 Ohms; Black (1x pair)",EV,875,760.87,37,479.35
EVL-EVID-S5.2TB,"Loudspeaker Surface Mount 2-Way 5.25"" LF; 90 x 90; IP54; 70/100V; Black (1x pair)",EV,985,856.52,37,539.61
EVL-EVID-S5.2TW,"Loudspeaker Surface Mount 2-Way 5.25"" LF; 90 x 90; IP54; 70/100V; White (1x pair)",EV,985,856.52,37,539.61
EVL-EVID-S5.2W,"Loudspeaker Surface Mount 2-Way 5.25"" LF; 90 x 90; IP54; 8 Ohms; White (1x pair)",EV,875,760.87,37,479.35
EVL-EVID-S5.2XB,"Loudspeaker Surface Mount 2-Way 5.25"" LF; 90 x 90; IP65; inc U-Bracket; Black (1x pair)",EV,1135,986.96,37,621.78
EVL-EVID-S5.2XW,"Loudspeaker Surface Mount 2-Way 5.25"" LF; 90 x 90; IP65; inc U-Bracket; White (1x pair)",EV,1135,986.96,37,621.78
EVL-EVID-S8.2B,"Loudspeaker Surface Mount 2-Way 8"" LF; 90 x 90; IP54; 8 Ohms; Black (1x pair)",EV,1535,1334.78,37,840.91
EVL-EVID-S8.2TB,"Loudspeaker Surface Mount 2-Way 8"" LF; 90 x 90; IP54; 70/100V; Black (1x pair)",EV,1585,1378.26,37,868.3
EVL-EVID-S8.2TW,"Loudspeaker Surface Mount 2-Way 8"" LF; 90 x 90; IP54; 70/100V; White (1x pair)",EV,1585,1378.26,37,868.3
EVL-EVID-S8.2W,"Loudspeaker Surface Mount 2-Way 8"" LF; 90 x 90; IP54; 8 Ohms; White (1x pair)",EV,1535,1334.78,37,840.91
EVL-EVID-SMSTR5,"Threaded Rod Adapter for 5"" IP65 version only Loudspeakers; Black (1x pair)",EV,80,69.57,37,43.83
EVL-EVID-SMSUB58,"U-Bolt Mount for 5"" IP65 version only Loudspeakers; Black (1x pair)",EV,80,69.57,37,43.83
EVL-EVID-TC-4B,Terminal Cover Weatherized for EVID 4.2 Series; Black ,EV,57,49.57,37,31.23
EVL-EVID-TC-4W,Terminal Cover Weatherized for EVID 4.2 Series; White ,EV,57,49.57,37,31.23
EVL-EVID-TC-6B,Terminal Cover Weatherized for EVID 6.2 Series; Black ,EV,63,54.78,37,34.51
EVL-EVID-TC-6W,Terminal Cover Weatherized for EVID 6.2 Series; White ,EV,63,54.78,37,34.51
EVL-EVID-UB-10DB,U-Bracket for Subwoofer; Black ,EV,245,213.04,37,134.22
EVL-EVID-UB-10DW,U-Bracket for Subwoofer; White ,EV,245,213.04,37,134.22
EVL-EVID-WC-58B,"Terminal Cover for 5"" & 8"" Loudspeakers Black (1x Pair)",EV,52,45.22,37,28.49
EVL-EVID-WC-58W,"Terminal Cover for 5"" & 8"" Loudspeakers White (1x Pair)",EV,52,45.22,37,28.49
EVL-EVID-WC-PB,Weatherised Cover for EVID P6.2; Black ,EV,30,26.09,37,16.43
EVL-LRC-1060-B,"Line Radiator Column Passive Loudspeaker; 6x 2.5"" Full-Range Drivers 130x20 deg; Signal Black",EV,1285,1117.39,37,703.96
EVL-LRC-1060-W,"Line Radiator Column Passive Loudspeaker; 6x 2.5"" Full-Range Drivers 130x20 deg; Signal White",EV,1285,1117.39,37,703.96
EVL-LRC-1100-B,"Line Radiator Column Passive Loudspeaker; 12x 2.5"" Full-Range Drivers 130x20 deg; Signal Black",EV,2285,1986.96,37,1251.78
EVL-LRC-1100-W,"Line Radiator Column Passive Loudspeaker; 12x 2.5"" Full-Range Drivers 130x20 deg; Signal White",EV,2285,1986.96,37,1251.78
EVL-LRC-2100-B,"Line Radiator Column Passive Loudspeaker; 12x 2.5"" Mid-High Drivers 130x20 deg; Signal Black",EV,3235,2813.04,37,1772.22
EVL-LRC-2100-W,"Line Radiator Column Passive Loudspeaker; 12x 2.5"" Mid-High Drivers 130x20 deg; Signal White",EV,3235,2813.04,37,1772.22
EVL-MFX-12MC-B,"Multi-Function Monitor Passive or biamp; 12"" 2-way Rotatable Coverage 60x40; Black",EV,6075,5282.61,37,3328.04
EVL-MFX-12MC-W,"Multi-Function Monitor Passive or biamp; 12"" 2-way Rotatable Coverage 60x40; White",EV,6075,5282.61,37,3328.04
EVL-MFX-15MC-B,"Multi-Function Monitor Passive or biamp; 15"" 2-way Rotatable Coverage 60x40; Black",EV,6895,5995.65,37,3777.26
EVL-MFX-15MC-W,"Multi-Function Monitor Passive or biamp; 15"" 2-way Rotatable Coverage 60x40; White",EV,6895,5995.65,37,3777.26
EVL-MFX-CVR-12MC,Soft Cover to Suit MFX 12MC ,EV,250,217.39,37,136.96
EVL-MFX-CVR-15MC,Soft Cover to Suit MFX 15MC ,EV,290,252.17,37,158.87
EVL-MFX-RB-B,Rigging Bar to suit MFX - Black ,EV,550,478.26,37,301.3
EVL-MFX-UB-420-B,MFX U-Bracket Vertical to suit - MFX 12MC; Black,EV,895,778.26,37,490.3
EVL-MFX-UB-520-B,MFX U-Bracket Vertical to suit MFX 15MC or Horizontal for MFX 12MC; Black,EV,975,847.83,37,534.13
EVL-MFX-UB-600-B,MFX U-Bracket Horizontal to suit - MFX 15MC; Black,EV,975,847.83,37,534.13
EVL-MTS415343CFB,Point-Source Loudspeaker Cardioid; 40x30 deg Coverage; Fully Weatherized; Black,EV,50195,43647.83,37,27498.13
EVL-MTS415343CFW,Point-Source Loudspeaker Cardioid; 40x30 deg Coverage; Fully Weatherized; White,EV,50195,43647.83,37,27498.13
EVL-MTS415343FB,Point-Source Loudspeaker 3-way; 40x30 deg Coverage; Fully Weatherized; Black,EV,41595,36169.57,37,22786.83
EVL-MTS415343FW,Point-Source Loudspeaker 3-way; 40x30 deg Coverage; Fully Weatherized; White,EV,41595,36169.57,37,22786.83
EVL-MTS415343PB,Point-Source Loudspeaker 3-way; 40x30 deg Coverage; Partial Weatherized; Black,EV,36855,32047.83,37,20190.13
EVL-MTS415343PW,Point-Source Loudspeaker 3-way; 40x30 deg Coverage; Partial Weatherized; White,EV,36855,32047.83,37,20190.13
EVL-MTS415364FB,Point-Source Loudspeaker 3-way; 60x40 deg Coverage; Fully Weatherized; Black,EV,37695,32778.26,37,20650.3
EVL-MTS415364FW,Point-Source Loudspeaker 3-way; 60x40 deg Coverage; Fully Weatherized; White,EV,37695,32778.26,37,20650.3
EVL-MTS415364PB,Point-Source Loudspeaker 3-way; 60x40 deg Coverage; Partial Weatherized; Black,EV,33545,29169.57,37,18376.83
EVL-MTS415364PW,Point-Source Loudspeaker 3-way; 60x40 deg Coverage; Partial Weatherized; White,EV,33545,29169.57,37,18376.83
EVL-MTS615443CPB,Point-Source Loudspeaker Cardioid; 40x30 deg Coverage; Partial Weatherized; Black,EV,45515,39578.26,37,24934.3
EVL-MTS615443CPW,Point-Source Loudspeaker Cardioid; 40x30 deg Coverage; Partial Weatherized; White,EV,45515,39578.26,37,24934.3
EVL-MTS615464CFB,Point-Source Loudspeaker Cardioid; 60x40 deg Coverage; Fully Weatherized; Black,EV,46315,40273.91,37,25372.57
EVL-MTS615464CFW,Point-Source Loudspeaker Cardioid; 60x40 deg Coverage; Fully Weatherized; White,EV,46315,40273.91,37,25372.57
EVL-MTS615464CPB,Point-Source Loudspeaker Cardioid; 60x40 deg Coverage; Partial Weatherized; Black,EV,42155,36656.52,37,23093.61
EVL-MTS615464CPW,Point-Source Loudspeaker Cardioid; 60x40 deg Coverage; Partial Weatherized; White,EV,42155,36656.52,37,23093.61
EVL-PA430,Paging Projector Commercial Sound; 60 x 40; 30W 8Ohm; Weatherized; White,EV,295,256.52,37,161.61
EVL-PA430T,Paging Projector Commercial Sound; 60 x 40; 30W 25/70.7/10V Weatherized; White,EV,415,360.87,37,227.35
EVL-UW30,Underwater Speaker F01U120696 w/ Integral 50 Feet Cable; 30W 8Ohm; White,EV,1045,908.7,37,572.48
EVL-X1212120,"Loudspeaker Line-Array 12"",2-way,500W, 120deg Bi-amp",EV,12255,10656.52,37,6713.61
EVL-X12128,"Subwoofer Passive Dual 18"" 4000W Cont; Non Flying",EV,13925,12108.7,37,7628.48
EVL-X12128DOLLY,Dolly for two Z12128 Subwoofers ,EV,5255,4569.57,37,2878.83
EVL-X121290,"Loudspeaker Line-Array 12"",2-way,500W, 90deg Bi-amp",EV,12255,10656.52,37,6713.61
EVL-X12I-128-B,"Subwoofer Passive Dual 18"" 4000W Cont; Install version; Black",EV,12795,11126.09,37,7009.43
EVL-X12I-128-FGB,"Subwoofer Passive Dual 18"" 4000W Cont;Fiberglass Install version; Black",EV,15975,13891.3,37,8751.52
EVL-X12I-128-FGW,"Subwoofer Passive Dual 18"" 4000W Cont;Fiberglass Install version; White",EV,15975,13891.3,37,8751.52
EVL-X12I-128-W,"Subwoofer Passive Dual 18"" 4000W Cont; Install version; White",EV,12795,11126.09,37,7009.43
EVL-X12I-GRID-B,Grid or Pullup for X1i and X2i; Black ,EV,4285,3726.09,37,2347.43
EVL-X12I-GRID-W,Grid or Pullup for X1i and X2i; White ,EV,4285,3726.09,37,2347.43
EVL-X12I-RIGKITB,Rigging Kit for X1i and X2i; Black ,EV,1575,1369.57,37,862.83
EVL-X12I-RIGKITW,Rigging Kit for X1i and X2i; White ,EV,1575,1369.57,37,862.83
EVL-X12PUBGK,Grid Kit - Pull Up bottom for X1 / X2 Mid/High components,EV,4965,4317.39,37,2719.96
EVL-X12TCGRID,Compact Grid for X1 / X2 Mid/High Components ,EV,4675,4065.22,37,2561.09
EVL-X12TDOLLY,Dolly for X1 / X2 Accommodating 6 Mid/High components per Dolly,EV,8415,7317.39,37,4609.96
EVL-X12TEGRID,Extended Grid for X1 / X2 Mid/High Components ,EV,8025,6978.26,37,4396.3
EVL-X1I-212120-B,"Loudspeaker Line-Array 12"" 2-way, 500W 120deg; Bi-amp Install version; Black",EV,8625,7500,37,4725
EVL-X1I212120FGB,"Loudspeaker Line-Array Black 12"" 2-way, 500W 120deg;Bi-amp; Install version; Fiberglass",EV,11245,9778.26,37,6160.3
EVL-X1I212120FGW,"Loudspeaker Line-Array White 12"" 2-way, 500W 120deg;Bi-amp; Install version; Fiberglass",EV,11245,9778.26,37,6160.3
EVL-X1I-212120-W,"Loudspeaker Line-Array 12"" 2-way, 500W 120deg; Bi-amp Install version; White",EV,8625,7500,37,4725
EVL-X1I-21290-B,"Loudspeaker Line-Array 12"" 2-way, 500W 90deg; Bi-amp; Install version; Black",EV,8625,7500,37,4725
EVL-X1I-21290FGB,"Loudspeaker Line-Array Black 12"" 2-way, 500W 90deg; Bi-amp; Install version; Fiberglass",EV,11245,9778.26,37,6160.3
EVL-X1I-21290FGW,"Loudspeaker Line-Array White 12"" 2-way, 500W 90deg; Bi-amp; Install version; Fiberglass",EV,11245,9778.26,37,6160.3
EVL-X1I-21290-W,"Loudspeaker Line-Array 12"" 2-way, 500W 90deg; Bi-amp; Install version; White",EV,8625,7500,37,4725
EVL-X2212120,"Loudspeaker Line-Array 12"",2-way,500W, 120deg Bi-amp",EV,16715,14534.78,37,9156.91
EVL-X221290,"Loudspeaker Line-Array 12"",2-way,500W, 90deg Bi-amp",EV,16715,14534.78,37,9156.91
EVL-X2I-212120-B,"Loudspeaker Line-Array 12"" 2-way, 500W 120deg;Bi-amp; Install version; Black",EV,12295,10691.3,37,6735.52
EVL-X2I212120FGB,"Loudspeaker Line-Array Black 12"" 2-way, 500W 120deg;Bi-amp; Install version; Fiberglass",EV,15335,13334.78,37,8400.91
EVL-X2I212120FGW,"Loudspeaker Line-Array White 12"" 2-way, 500W 120deg;Bi-amp; Install version; Fiberglass",EV,15335,13334.78,37,8400.91
EVL-X2I-212120-W,"Loudspeaker Line-Array 12"" 2-way, 500W 120deg;Bi-amp; Install version; White",EV,12295,10691.3,37,6735.52
EVL-X2I-21290-B,"Loudspeaker Line-Array 12"" 2-way, 500W 90deg; Bi-amp; Install version; Black",EV,12295,10691.3,37,6735.52
EVL-X2I-21290FGB,"Loudspeaker Line-Array Black 12"" 2-way, 500W 90deg; Bi-amp; Install version; Fiberglass",EV,15335,13334.78,37,8400.91
EVL-X2I-21290FGW,"Loudspeaker Line-Array White 12"" 2-way, 500W 90deg; Bi-amp; Install version; Fiberglass",EV,15335,13334.78,37,8400.91
EVL-X2I-21290-W,"Loudspeaker Line-Array 12"" 2-way, 500W 90deg; Bi-amp; Install version; White",EV,12295,10691.3,37,6735.52
EVL-XLE181,"2-way Compact Line Array;16ohm LF 800W Peak, HF 320W Peak; Passive/Bi-amp; 120deg.",EV,8165,7100,37,4473
EVU-106295-BLK,"Loudspeaker Single 6.5"" LF 2-Way 90 x 50; 160W; inc U-Bracket; Black",EV,1185,1030.43,37,649.17
EVU-106295-WHT,"Loudspeaker Single 6.5"" LF 2-Way 90 x 50; 160W; inc U-Bracket; White",EV,1185,1030.43,37,649.17
EVU-108295-BLK,"Loudspeaker Single 8"" LF 2-Way 90 x 50; 175W; inc U-Bracket; Black",EV,1475,1282.61,37,808.04
EVU-108295-WHT,"Loudspeaker Single 8"" LF 2-Way 90 x 50; 175W; inc U-Bracket; White",EV,1475,1282.61,37,808.04
EVU-206295-BLK,"Loudspeaker Dual 6.5"" LF 2-Way 90 x 50; 160W; inc U-Bracket; Black",EV,1745,1517.39,37,955.96
EVU-206295-WHT,"Loudspeaker Dual 6.5"" LF 2-Way 90 x 50; 160W; inc U-Bracket; White",EV,1745,1517.39,37,955.96
EVU-208295-BLK,"Loudspeaker Dual 8"" LF 2-Way 90 x 50; 175W; inc U-Bracket; Black",EV,2025,1760.87,37,1109.35
EVU-208295-WHT,"Loudspeaker Dual 8"" LF 2-Way 90 x 50; 175W; inc U-Bracket; White",EV,2025,1760.87,37,1109.35
EVU-CDNL4,Cover Plate Dual NL4 for EVU ,EV,72,62.61,37,39.44
EVU-TK-60,Transformer Kit 70V 60W for EVU ,EV,150,130.43,37,82.17
EVX-XCS312BLK,"Subwoofer Line Array Cardioid 200 deg; 3x 12"" LF; Bi-amp Only; Black",EV,11135,9682.61,37,6100.04
EVX-XGS3,Ground Stack Kit for XLC127 (Pair) ,EV,1845,1604.35,37,1010.74
EVX-XLC127DVX,"Loudspeaker Line Array 3-Way Tri-amped; 120 deg; 1x 12"" LF; 2x 6.5"" MB; 2x 3"" HF; Black",EV,13775,11978.26,37,7546.3
EVX-XLC215,"Subwoofer Line Array 2x 15"" LF 1000W; Black ",EV,9075,7891.3,37,4971.52
EVX-XLC907DVX,"Loudspeaker Line Array 3-Way Tri-amped; 90 deg; 1x 12"" LF; 2x 6.5"" MB; 2x 3"" HF; Black",EV,13775,11978.26,37,7546.3
EVX-XLCEXTBEAM,XLC Extender Beam  ,EV,4825,4195.65,37,2643.26
EVX-XLCGRID,XLC DVX Grid  ,EV,4965,4317.39,37,2719.96
EVX-XLDDOLLY,Dolly XLD for two stacks ,EV,2275,1978.26,37,1246.3
EVX-XLDGRID,Grid Aluminium Black for up to 16 XLD Cabinets or 8 XS212 Cabinets,EV,2775,2413.04,37,1520.22
EVX-XLEGRID,Grid Aluminium Black for up to 16 XLE Cabinets ,EV,2615,2273.91,37,1432.57
EVX-XLEGRIDCCA,Grid Clear Coat Anodised for up to 16 XLE Cabinets Clear for use with White cbnet,EV,2545,2213.04,37,1394.22
DYN-FX12-PRO,"Loudspeaker 12"" 2-way; 80x40 deg; Black",DYNACORD,9495,8256.52,37,5201.61
DYN-FX20-PRO,"Subwoofer Passive 18"" Black",DYNACORD,7455,6482.61,37,4084.04
DYN-TS100,"Loudspeaker Vertical Array Passive 2-way; 1x 6"" LF; 90x40 deg; Black",DYNACORD,2715,2360.87,37,1487.35
DYN-TS100W,"Loudspeaker Vertical Array Passive 2-way; 1x 6"" LF; 90x40 deg; White",DYNACORD,2715,2360.87,37,1487.35
DYN-TS200,"Loudspeaker Vertical Array Passive 2-way; 2x 6"" LF; 90x40 deg; Black",DYNACORD,3475,3021.74,37,1903.7
DYN-TS200W,"Loudspeaker Vertical Array Passive 2-way; 2x 6"" LF; 90x40 deg Rotatable; White",DYNACORD,3475,3021.74,37,1903.7
DYN-TS400,"Loudspeaker Vertical Array Passive 2.5-way; 4x 6"" LF; 90x40 deg; Black",DYNACORD,6915,6013.04,37,3788.22
DYN-TS400W,"Loudspeaker Vertical Array Passive 2.5-way; 4x 6"" LF; 90x40 deg; White",DYNACORD,7045,6126.09,37,3859.43
DYN-WMK10,Wall-Mount-Kit Rotatable for TS100 & TS200; Black ,DYNACORD,315,273.91,37,172.57
DYN-WMK10W,Wall-Mount-Kit Rotatable for TS100 & TS200; White,DYNACORD,555,482.61,37,304.04
DYN-WMK25,"Wall Mount Kit for TS 400, Black ",DYNACORD,520,452.17,37,284.87
DYN-C1300FDI,Power Amplifier 2 x 650W @ 4 Ohms; Intergal DSP; FIR Drive,DYNACORD,2485,2160.87,37,1361.35
DYN-C1800FDI,Power Amplifier 2 x 950W @ 4 Ohms; Intergal DSP; FIR Drive,DYNACORD,3185,2769.57,37,1744.83
DYN-C2800FDI,Power Amplifier 2 x 1400W @ 4 Ohms; Intergal DSP; FIR Drive,DYNACORD,3975,3456.52,37,2177.61
DYN-C3600FDI,Power Amplifier 2 x 1800W @ 4 Ohms; Intergal DSP; FIR Drive,DYNACORD,4785,4160.87,37,2621.35
DYN-DSA8204,"Power Amplifier 2 x 450W@4ohms, 2U",DYNACORD,2145,1865.22,37,1175.09
DYN-DSA8209,"Power Amplifier 2 x 900W@4ohms, 2U ",DYNACORD,3085,2682.61,37,1690.04
DYN-DSA8212,"Power Amplifier 2x1200W@4ohms, 2U ",DYNACORD,3795,3300,37,2079
DYN-DSA8405,Power Amplifier 4 x 500W 2/4 Ohms or 70/100V; 2RU,DYNACORD,7255,6308.7,37,3974.48
DYN-DSA8410,Power Amplifier 4 x 1000W 2/4 Ohms or 70/100V; 2RU,DYNACORD,9095,7908.7,37,4982.48
DYN-DSA8805,Power Amplifier 8 x 500W 2/4 Ohms or 70/100V; 2RU,DYNACORD,10485,9117.39,37,5743.96
DYN-IPX10.4,Power Amplifier 4 x 2500W Installation DSP Native 96kHz; FIR & IP; 2RU,DYNACORD,18345,15952.17,37,10049.87
DYN-IPX10.8,Power Amplifier 8 x 1250W Installation DSP Native 96kHz; FIR & IP; 2RU,DYNACORD,20975,18239.13,37,11490.65
DYN-IPX20.4,Power Amplifier 4 x 5000W Installation DSP Native 96kHz; FIR & IP; 2RU,DYNACORD,26225,22804.35,37,14366.74
DYN-IPX5.4,Power Amplifier 4 x 1250W Installation DSP Native 96kHz; FIR & IP; 2RU,DYNACORD,14415,12534.78,37,7896.91
DYN-L1300FD,Power Amplifier 2 x 650W @ 4 Ohms; Intergal DSP; FIR Drive,DYNACORD,2045,1778.26,37,1120.3
DYN-L1800FD,Power Amplifier 2 x 950W @ 4 Ohms; Intergal DSP; FIR Drive,DYNACORD,2605,2265.22,37,1427.09
DYN-L2800FD,Power Amplifier 2 x 1400W @ 4 Ohms; Intergal DSP; FIR Drive,DYNACORD,3165,2752.17,37,1733.87
DYN-L3600FD,Power Amplifier 2 x 1800W @ 4 Ohms; Intergal DSP,DYNACORD,3955,3439.13,37,2166.65
