Brand Text,Product Code,Description,UOM,Dealer Ex GST,Dealer Inc GST,RRP Inc GST,Indent Or Stocked 
Neutrik,NU-NA2MBNC,CONN. XLR MALE TO BNC SOCKET,EACH,26.78,30.8,44,S
Neutrik,NU-NA2MP,XLR MALE TO 6.5MM MONO PLUG,EACH,21.91,25.2,36,S
Neutrik,NU-NA2MPMF,XLR FEMALE TO FEMALE PHONO RCA JACK,EACH,19.48,22.4,32,S
Neutrik,NU-NA2MPMM,XLR MALE TO MALE PHONO RCA PLUG,EACH,21.3,24.5,35,S
Neutrik,NU-NA3F5F,DMX ADAPTOR: 3-PIN FEMALE / 5-PIN FEMALE,EACH,26.17,30.1,43,S
Neutrik,NU-NA3F5M,DMX ADAPTOR: 3-PIN FEMALE / 5-PIN MALE,EACH,23.13,26.6,38,S
Neutrik,NU-NA3FDM,3-POLE CHASSIS XLR MALE TO FEMALE FEEDTHROUGH,EACH,17.65,20.3,29,S
Neutrik,NU-NA3FF,XLR FEMALE TO XLR FEMALE ADAPTOR,EACH,20.7,23.8,34,S
Neutrik,NU-NA3FF-B,XLR FEMALE TO XLR FEMALE BLACK,EACH,24.35,28,40,S
Neutrik,NU-NA3FJ,XLR FEMALE TO STEREO LOCK JACK,EACH,24.96,28.7,41,S
Neutrik,NU-NA3FM,XLR MALE TO XLR FEMALE,EACH,18.26,21,30,S
Neutrik,NU-NA3FMX,XLR male to female contacts 2/3 inverted,P025,486.96,560,800,I
Neutrik,NU-NA3FP,XLR FEMALE TO STEREO 6.5MMPLUG,EACH,25.57,29.4,42,S
Neutrik,NU-NA3JJ,6.5MM JACK SOCKET TO 6.5MM JACK SOCKET (LOCKABLE),EACH,37.13,42.7,61,S
Neutrik,NU-NA3M5F,DMX ADAPTOR: 3-PIN MALE/ 5-PIN FEMALE,EACH,23.13,26.6,38,S
Neutrik,NU-NA3M5M,DMX ADAPTOR: 3-PIN MALE / 5-PIN MALE,EACH,19.48,22.4,32,S
Neutrik,NU-NA3MDF,MALE TO FEMALE D-FLANGE CHASSIS MOUNT CONNECTOR,EACH,18.26,21,30,S
Neutrik,NU-NA3MJ,XLR MALE TO STEREO LOCK JACK,EACH,23.74,27.3,39,S
Neutrik,NU-NA3MM,XLR MALE TO XLR MALE,EACH,16.43,18.9,27,S
Neutrik,NU-NA3MM-B,XLR MALE TO XLR MALE BLACK,EACH,20.09,23.1,33,S
Neutrik,NU-NA3MP,XLR MALE TO STEREO 6.5MM PLUG,EACH,23.74,27.3,39,S
Neutrik,NU-NA4FX-F,speakON NL4FX to 3 pole female XLR,EACH,32.87,37.8,54,S
Neutrik,NU-NA4LJX,NL4FX SPEAKON TO 6.5MM MONO JACK RECEPTACLE,EACH,17.65,20.3,29,I
Neutrik,NU-NA4MP-F,NL4MP SPEAKON to FEMALE XLR SOCKET,EACH,35.3,40.6,58,I
Neutrik,NU-NA4MP-J,NL4MP SPEAKON to LOCKING JACK SOCKET,EACH,31.65,36.4,52,I
Neutrik,NU-NA5FF,5-PIN FEMALE TO 5-PIN FEMALE XLR ADAPTER,EACH,38.35,44.1,63,S
Neutrik,NU-NA5FF-B,5-PIN FEMALE TO 5-PIN FEMALE XLRS BLACK,EACH,53.57,61.6,88,I
Neutrik,NU-NA5MM,5-PIN MALE TO 5-PIN MALE XLR ADAPTER,EACH,31.04,35.7,51,S
Neutrik,NU-NA5MM-B,ADAPTER BLK 5PIN XLR MALE TO 5 PIN XLR MA,EACH,42.61,49,70,I
Neutrik,NU-NAC3F-TRUE1-L,powerCON TRUE1 cable connector outlet for 10-16mm OD cable,EACH,17.65,20.3,29,S
Neutrik,NU-NAC3F-TRUE1-L-D,NAC3F-TRUE1-L D-Pack,P200,3463.48,3983,5690,S
Neutrik,NU-NAC3F-TRUE1-S,powerCON TRUE1 cable connector outlet for 6-12mm OD cable,EACH,17.65,20.3,29,S
Neutrik,NU-NAC3F-TRUE1-S-D,NAC3F-TRUE1-S D-Pack,P200,3463.48,3983,5690,S
Neutrik,NU-NAC3FC-HC,"32A POWERCON LINE CONNECTOR LOCKING, BLACK",EACH,37.13,42.7,61,I
Neutrik,NU-NAC3FPX-STTOP,powerCON TRUE1 TOP NAC3FX-TOP with screw term NAC3FX-ST-TOP,EACH,23.13,26.6,38,S
Neutrik,NU-NAC3FPX-TOP,"powerCON TRUE1 TOP appliance outlet connector, IP65/UV resistant with NU-SCNAC-FPX",EACH,14,16.1,23,S
Neutrik,NU-NAC3FPX-TRUE1,powerCON TRUE1 appliance outlet connector,EACH,14,16.1,23,S
Neutrik,NU-NAC3FX-W-TOP,"powerCON TRUE1 TOP locking power in cable connector, IP65 UV Resistant",EACH,17.04,19.6,28,S
Neutrik,NU-NAC3FX-W-TOPL,NAC3FX-W-TOP with large diameter boot,P050,913.04,1050,1500,I
Neutrik,NU-NAC3FXXA-W-L,"powerCON cable connector power in blue, OD 10-16mm",EACH,14.61,16.8,24,S
Neutrik,NU-NAC3FXXA-W-S,"powerCON cable connector power in blue, OD 6-12mm",EACH,14.61,16.8,24,S
Neutrik,NU-NAC3FXXB-W-L,"powerCON cable connector power out grey, OD 10-16mm",EACH,14.61,16.8,24,S
Neutrik,NU-NAC3FXXB-W-S,"powerCON cable connector power out grey, OD 6-12mm",EACH,14.61,16.8,24,S
Neutrik,NU-NAC3M-TRUE1-L,powerCON TRUE1 cable connector inlet for 10-16mm OD cable,EACH,17.05,19.6,28,S
Neutrik,NU-NAC3M-TRUE1-L-D,NAC3M-TRUE1-L D-Pack,P200,3372.17,3878,5540,S
Neutrik,NU-NAC3M-TRUE1-S,powerCON TRUE1 cable connector inlet for 6-12mm OD cable,EACH,17.05,19.6,28,S
Neutrik,NU-NAC3M-TRUE1-S-D,NAC3M-TRUE1-S D-Pack,P200,3372.17,3878,5540,S
Neutrik,NU-NAC3MM-1,"POWERCON IN-LINE COUPLER FOR LINKING CABLES, NAC3MPA-1 (IN) & NAC3MPB-1 (OUT)",EACH,36.52,42,60,S
Neutrik,NU-NAC3MP-HC,"32A POWERCON PANEL CONNECTOR LOCKING, BLACK",EACH,19.48,22.4,32,S
Neutrik,NU-NAC3MPB-1,"POWERCON, AIR TIGHT CHASSIS CONNECTOR, B-TYPE FOR POWER- OUT FLAT TAB TERMINALS, GREY",EACH,6.06,6.97,9.95,I
